"Date","HomeTeam","AwayTeam","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","Stadium","daily.summary","daily.icon","daily.moonPhase","daily.precipIntensity","daily.precipIntensityMax","daily.precipProbability","daily.precipType","daily.temperatureHigh","daily.temperatureLow","daily.apparentTemperatureHigh","daily.apparentTemperatureLow","daily.dewPoint","daily.humidity","daily.pressure","daily.windSpeed","daily.windGust","daily.windBearing","daily.cloudCover","daily.uvIndex","daily.visibility","daily.temperatureMin","daily.temperatureMax","daily.apparentTemperatureMin","daily.apparentTemperatureMax"
"2009-10-18","Wigan","Man City","D",1,0,"H",13,5,7,4,15,11,6,6,2,1,0,1,"DW Stadium","Partly cloudy throughout the day.","partly-cloudy-day",0.02,0,0,0,"",51.83,48.89,51.83,46.74,41.6,0.85,1022.72,2.2,6.93,171,0.58,2,5.74,39.7,51.83,39.7,51.83
"2009-10-19","Fulham","Hull","H",1,0,"H",17,5,11,2,13,15,7,4,1,1,0,0,"Craven Cottage","Mostly cloudy until afternoon.","partly-cloudy-day",0.05,0,0,0,"",54.26,44.19,54.26,41.54,40.23,0.77,1013.79,2.54,9.18,156,0.48,2,6.2,41.48,54.26,41.48,54.26
"2009-10-24","Birmingham","Sunderland","H",1,0,"H",19,14,13,6,9,14,6,8,3,1,0,0,"St Andrew's","Mostly cloudy throughout the day.","partly-cloudy-day",0.2,0.0045,0.0299,1,"rain",62.13,51.92,62.49,51.92,53.48,0.89,1003.37,6.17,24.99,190,0.68,1,4.7,53.38,62.13,53.38,62.49
"2009-10-24","Burnley","Wigan","A",1,1,"D",12,13,9,8,12,11,7,4,2,0,0,0,"Turf Moor","Light rain in the evening.","rain",0.2,0.0063,0.0399,1,"rain",61.93,52.31,61.93,52.31,51.49,0.88,1001.15,5.25,25.21,186,0.63,1,4.43,52.14,61.93,52.14,61.93
"2009-10-24","Chelsea","Blackburn","H",1,0,"H",26,5,15,2,8,10,8,0,0,1,0,0,"Stamford Bridge","Mostly cloudy until evening.","partly-cloudy-day",0.2,9e-04,0.0086,0.68,"rain",63.43,52.72,63.43,52.72,55.41,0.87,1006.29,6.18,13.18,206,0.69,2,5.56,55.45,63.43,55.45,63.43
"2009-10-24","Hull","Portsmouth","D",0,0,"D",7,8,3,2,16,23,6,6,2,1,0,0,"KCOM Stadium","Mostly cloudy until evening.","partly-cloudy-day",0.2,0.0017,0.0251,0.42,"rain",62.38,52.18,62.38,52.18,53.66,0.92,1002.56,8.65,24.03,185,0.47,1,4.9,51.92,62.38,51.92,62.38
"2009-10-24","Tottenham","Stoke","A",0,0,"D",22,8,12,2,8,18,7,1,0,3,0,0,"White Hart Lane","Mostly cloudy until evening.","partly-cloudy-day",0.2,4e-04,0.0025,0.58,"rain",63.58,52.73,63.59,52.73,55.15,0.87,1006.22,6.23,14.2,204,0.67,2,5.46,55.61,63.58,55.61,63.59
"2009-10-24","Wolves","Aston Villa","D",0,0,"D",8,12,4,8,10,16,8,3,1,2,0,0,"Molineux Stadium","Light rain in the afternoon.","rain",0.2,0.0055,0.0526,1,"rain",61.98,52.13,62.19,52.13,53.03,0.89,1002.9,4.92,16,197,0.73,1,5.8,53.13,61.98,53.13,62.19
"2009-10-25","Bolton","Everton","H",2,1,"H",12,17,8,12,14,15,4,4,3,1,0,0,"University of Bolton Stadium","Partly cloudy throughout the day.","partly-cloudy-day",0.23,0,0,0,"",56.84,52.59,56.84,52.59,48.26,0.78,1005.07,10.2,26.33,236,0.45,1,6.15,53.1,56.84,53.1,56.84
"2009-10-25","Liverpool","Man United","H",0,0,"D",11,7,6,5,20,11,5,1,2,3,1,1,"Anfield","Partly cloudy throughout the day.","partly-cloudy-day",0.23,0,0,0,"",57.93,53.57,57.93,53.57,48.29,0.76,1005.17,11.14,25.74,239,0.37,1,6.17,54.58,57.93,54.58,57.93
"2009-10-25","Man City","Fulham","D",0,0,"D",20,11,7,5,11,12,14,2,0,2,0,0,"City of Manchester Stadium","Partly cloudy throughout the day.","partly-cloudy-day",0.23,0,4e-04,0,"",57.26,53.09,57.26,53.09,47.74,0.75,1005.21,8.78,22.73,241,0.5,1,6.22,53.3,57.26,53.3,57.26
"2009-10-25","West Ham","Arsenal","D",0,2,"A",15,15,9,10,17,15,6,8,3,2,1,0,"Upton Park","Partly cloudy until evening.","partly-cloudy-day",0.23,0,0,0,"",62.52,52,62.52,52,48.02,0.74,1011.61,9.84,18.2,234,0.23,2,6.21,52.68,62.52,52.68,62.52
"2009-10-31","Arsenal","Tottenham","H",2,0,"H",18,7,12,5,10,10,6,2,1,1,0,0,"Emirates Stadium","Foggy in the morning.","fog",0.42,0.0012,0.016,0.85,"rain",63.04,52.3,63.04,52.3,53.36,0.9,1020.61,2.12,6.58,212,0.4,1,3.77,53.06,63.04,53.06,63.04
"2009-10-31","Bolton","Chelsea","A",0,1,"A",15,27,6,17,9,7,8,10,1,1,1,0,"University of Bolton Stadium","Partly cloudy until afternoon.","partly-cloudy-day",0.42,4e-04,0.0103,0.41,"rain",59.67,51.78,59.67,51.78,52.32,0.89,1017.34,3.77,12.35,184,0.35,1,5.77,52.83,59.67,52.83,59.67
"2009-10-31","Burnley","Hull","H",1,0,"H",11,8,5,6,12,13,8,1,1,4,0,1,"Turf Moor","Foggy in the morning.","fog",0.42,0.0017,0.0203,0.46,"rain",58.98,51.48,58.98,51.48,51.72,0.88,1017.47,2.89,10.14,195,0.54,1,4.52,51.53,58.98,51.53,58.98
"2009-10-31","Everton","Aston Villa","D",1,0,"H",9,13,4,8,15,16,3,4,1,3,1,1,"Goodison Park","Partly cloudy until afternoon.","partly-cloudy-day",0.42,3e-04,0.0055,0.76,"rain",61,52.29,61,52.29,52.25,0.86,1017.09,4.45,11.36,187,0.29,1,6.04,53.24,61,53.24,61
"2009-10-31","Fulham","Liverpool","H",1,1,"D",10,6,6,3,10,13,2,2,1,0,0,2,"Craven Cottage","Foggy in the morning.","fog",0.42,0.0013,0.018,0.97,"rain",62.65,52.69,62.65,52.69,53.62,0.91,1020.65,1.68,6.89,209,0.4,1,3.93,53.09,62.65,53.09,62.65
"2009-10-31","Man United","Blackburn","H",0,0,"D",20,2,11,1,10,21,7,2,0,2,0,0,"Old Trafford","Partly cloudy until afternoon.","partly-cloudy-day",0.42,0.0011,0.0127,0.31,"rain",60.66,52.77,60.66,52.77,52.11,0.84,1017.86,3.4,12.4,190,0.43,1,5.4,53.5,60.66,53.5,60.66
"2009-10-31","Portsmouth","Wigan","H",2,0,"H",21,8,11,3,11,10,7,4,0,1,0,0,"Fratton Park","Rain in the morning.","rain",0.42,0.0038,0.0559,1,"rain",63.61,55.45,63.61,55.45,56.06,0.9,1020.69,2.81,10.01,232,0.69,1,4.67,55.45,63.61,55.45,63.61
"2009-10-31","Stoke","Wolves","D",2,0,"H",10,11,5,7,13,15,4,3,0,3,0,0,"bet365 Stadium","Partly cloudy throughout the day.","partly-cloudy-day",0.42,0.0011,0.015,1,"rain",59.97,51.98,59.97,51.98,51.98,0.87,1018.31,3.28,9.92,187,0.45,1,5,52.09,59.97,52.09,59.97
"2009-10-31","Sunderland","West Ham","D",1,2,"A",17,15,7,9,12,16,7,3,3,3,1,1,"Stadium of Light","Partly cloudy in the morning.","partly-cloudy-night",0.42,0.0023,0.0272,1,"rain",61.82,51.79,61.82,51.79,50.54,0.83,1016.1,5.68,21.04,206,0.31,1,5.26,53.1,61.82,53.1,61.82
"2009-11-01","Birmingham","Man City","D",0,0,"D",7,14,4,6,9,8,4,8,3,1,1,0,"St Andrew's","Heavy rain until afternoon.","rain",0.45,0.0317,0.3067,1,"rain",59,41.98,59,38.48,48.89,0.86,1000.52,8.1,32.02,200,0.59,1,4.94,45.9,59,43.27,59
"2009-11-04","West Ham","Aston Villa","H",1,0,"H",14,13,7,10,11,12,6,14,2,4,0,1,"Upton Park","Partly cloudy starting in the afternoon.","partly-cloudy-night",0.56,0,0,0,"",53.8,46.64,53.8,42.82,41.16,0.78,985.95,7.74,12.84,246,0.26,1,6.21,43.4,53.8,39.15,53.8
"2009-11-07","Aston Villa","Bolton","H",2,1,"H",19,13,13,9,17,16,8,1,1,4,0,0,"Villa Park","Overcast overnight.","cloudy",0.67,0.001,0.0108,1,"rain",48.98,40.2,46.21,35.57,39.26,0.86,993,4.41,13,199,0.24,1,5.85,37.29,48.98,33.71,46.21
"2009-11-07","Blackburn","Portsmouth","H",0,1,"A",10,9,6,3,12,18,8,5,3,3,0,0,"Ewood Park","Light rain in the morning.","rain",0.67,0.0092,0.0326,1,"rain",47.61,42.4,45.08,40.96,41.1,0.9,991.11,3.09,16.49,190,0.44,1,6.14,41.18,47.61,37.86,45.08
"2009-11-07","Man City","Burnley","D",1,2,"A",13,6,8,4,10,11,8,3,1,3,0,0,"City of Manchester Stadium","Partly cloudy throughout the day.","partly-cloudy-day",0.67,0.0034,0.0201,1,"rain",48.27,42.07,45.63,42.07,40.28,0.86,991.7,3.33,11.55,189,0.49,1,6.18,39.71,48.27,38.82,45.63
"2009-11-07","Tottenham","Sunderland","H",1,0,"H",10,14,8,6,10,19,4,4,1,2,0,0,"White Hart Lane","Mostly cloudy starting in the evening.","partly-cloudy-night",0.67,0,0,0,"",51.51,43.55,51.51,40.8,39.52,0.79,995,5.08,9.86,236,0.23,1,5.95,41.47,51.51,37.71,51.51
"2009-11-07","Wolves","Arsenal","A",0,3,"A",8,11,6,6,9,15,4,4,2,3,0,0,"Molineux Stadium","Mostly cloudy starting in the afternoon.","partly-cloudy-night",0.67,8e-04,0.0116,1,"rain",48.34,40.13,46.27,35.85,39.25,0.87,992.69,3.78,13,198,0.31,1,5.93,37.13,48.34,33.61,46.27
"2009-11-08","Chelsea","Man United","H",0,0,"D",12,21,9,10,13,15,0,7,3,3,0,0,"Stamford Bridge","Mostly cloudy until evening.","partly-cloudy-day",0.7,8e-04,0.0101,0.23,"rain",49.57,38.68,46.59,38.68,42.66,0.88,1004.19,4.1,9.44,52,0.59,1,5.74,41.15,49.57,41.15,46.59
"2009-11-08","Hull","Stoke","H",0,1,"A",16,7,8,4,12,14,4,2,1,4,0,1,"KCOM Stadium","Foggy in the morning.","fog",0.7,1e-04,0.0027,0.36,"rain",50.2,36.27,50.2,32.35,41.48,0.91,1007.19,3.04,14.51,12,0.31,1,4.21,38.42,50.2,34.06,50.2
"2009-11-08","West Ham","Everton","A",0,1,"A",16,9,7,6,12,18,5,4,0,5,0,0,"Upton Park","Rain in the morning.","rain",0.7,0.0059,0.0829,0.87,"rain",49.72,39.52,46.82,39.52,42.88,0.88,1004.15,4.23,11.81,63,0.56,1,5.89,41.59,49.72,41.59,46.82
"2009-11-08","Wigan","Fulham","D",1,1,"D",19,7,12,3,15,16,10,6,2,1,0,0,"DW Stadium","Partly cloudy until evening.","partly-cloudy-day",0.7,0,5e-04,0,"",49.75,34.56,49.75,34.56,42.42,0.89,1007.68,2.11,8.69,7,0.42,1,5.08,41.79,49.75,41.79,49.75
"2009-11-09","Liverpool","Birmingham","D",1,2,"A",27,5,14,2,7,9,11,1,1,2,0,0,"Anfield","Foggy until afternoon.","fog",0.74,0,0,0,"",48.17,40.8,48.17,37.34,38.93,0.94,1019.05,1.99,7.78,141,0.53,1,2.15,33.84,48.17,33.84,48.17
"2009-11-21","Birmingham","Fulham","H",1,0,"H",3,12,2,5,7,9,0,7,1,0,0,0,"St Andrew's","Rain starting in the afternoon, continuing until evening.","rain",0.15,0.0187,0.125,1,"rain",56.26,45.91,56.26,41.5,50.52,0.96,1009.67,7.54,18.09,165,0.61,1,4.11,44.63,56.26,43.59,56.26
"2009-11-21","Burnley","Aston Villa","D",1,0,"H",11,10,6,6,6,12,6,8,0,3,0,0,"Turf Moor","Foggy until afternoon.","fog",0.15,0.002,0.0199,1,"rain",55.5,44.88,55.5,40.1,46.31,0.9,1008.55,6.41,24.95,162,0.63,1,4.15,42.98,55.5,39.83,55.5
"2009-11-21","Chelsea","Wolves","H",3,0,"H",23,4,14,3,4,14,5,6,0,2,0,0,"Stamford Bridge","Rain starting in the evening.","rain",0.15,0.0117,0.0783,1,"rain",60.11,48.33,60.11,44.32,52.08,0.89,1013.13,5.95,18.25,176,0.63,1,4.94,49.63,60.11,49.63,60.11
"2009-11-21","Hull","West Ham","D",3,2,"H",12,16,8,10,9,17,5,3,0,4,1,0,"KCOM Stadium","Mostly cloudy throughout the day.","partly-cloudy-day",0.15,0.0016,0.0183,0.36,"rain",56.7,47.73,56.7,41.34,49.22,0.95,1010.34,11.62,24.6,171,0.48,1,4.73,42.46,56.7,39.68,56.7
"2009-11-21","Liverpool","Man City","D",0,0,"D",10,9,6,6,9,13,7,3,2,0,0,0,"Anfield","Light rain in the afternoon.","rain",0.15,0.0017,0.0134,0.84,"rain",56.58,45.72,56.58,41.99,48.12,0.9,1006.28,8.07,21.78,155,0.52,1,5.98,44.75,56.58,41.5,56.58
"2009-11-21","Man United","Everton","H",1,0,"H",18,11,11,5,4,6,13,4,2,2,0,0,"Old Trafford","Light rain starting in the afternoon, continuing until evening.","rain",0.15,0.0039,0.0297,1,"rain",57.25,45.7,57.25,41.45,48,0.88,1008.12,7.41,21.93,162,0.55,1,6.11,44.88,57.25,43.13,57.25
"2009-11-21","Sunderland","Arsenal","H",0,0,"D",5,9,1,3,10,10,2,6,2,1,0,0,"Stadium of Light","Light rain in the evening.","rain",0.15,0.0049,0.0401,1,"rain",55.48,46.94,55.48,41.55,45.49,0.88,1007.11,6.47,24.53,170,0.57,0,4.28,42.04,55.9,39.97,55.9
"2009-11-22","Bolton","Blackburn","A",0,1,"A",15,15,8,11,13,12,7,7,3,1,0,0,"University of Bolton Stadium","Partly cloudy throughout the day.","partly-cloudy-night",0.18,0.0029,0.0268,1,"rain",47.4,46.59,43.22,40.93,42.55,0.85,992.92,8.65,26.07,206,0.43,1,6.13,45.04,49.05,40.44,45.95
"2009-11-22","Stoke","Portsmouth","H",0,0,"D",9,14,3,7,15,13,4,4,1,2,0,0,"bet365 Stadium","Light rain in the morning.","rain",0.18,0.0037,0.0233,1,"rain",46.98,45.77,43.15,38.93,42.08,0.86,994.73,7.97,19.11,205,0.53,1,6.07,44.13,47.71,39.13,44.66
"2009-11-22","Tottenham","Wigan","H",1,0,"H",28,11,16,5,9,11,10,5,1,0,0,0,"White Hart Lane","Rain in the morning and afternoon.","rain",0.18,0.0118,0.1024,1,"rain",53.16,48.54,53.16,43.1,43.73,0.77,1001.57,10.47,21.73,219,0.4,1,6.09,48.72,54.33,43.35,54.33
"2009-11-25","Fulham","Blackburn","H",1,0,"H",8,7,4,3,7,13,3,3,0,0,0,0,"Craven Cottage","Light rain in the morning.","rain",0.27,0.0048,0.0476,1,"rain",51.66,45.22,51.66,41.15,43.99,0.79,999.63,11.15,26.78,223,0.37,1,6.16,47.34,56.02,42.24,56.02
"2009-11-25","Hull","Everton","H",3,0,"H",8,5,7,3,18,23,3,4,1,4,0,0,"KCOM Stadium","Windy until afternoon and partly cloudy until evening.","wind",0.27,0.0029,0.0218,0.36,"rain",50.03,42.89,50.03,35.35,42.83,0.82,990.57,19.05,43.73,223,0.31,1,6.11,44.24,56.2,36.78,56.2
"2009-11-28","Aston Villa","Tottenham","D",1,0,"H",12,23,4,17,10,8,7,9,0,1,0,0,"Villa Park","Light rain starting in the evening.","rain",0.36,0.0064,0.0495,1,"rain",41.5,38.11,40.85,33.98,37.07,0.9,991.1,1.49,12.08,180,0.59,1,5.89,38.11,41.5,33.98,40.85
"2009-11-28","Blackburn","Stoke","D",0,0,"D",11,7,4,4,12,11,9,2,1,2,0,0,"Ewood Park","Partly cloudy throughout the day.","partly-cloudy-day",0.36,6e-04,0.0134,0.38,"rain",43.29,37.88,43.29,31.8,37.04,0.92,990.74,2.01,11.18,87,0.5,0,5.81,37.88,43.29,33.69,43.29
"2009-11-28","Fulham","Bolton","D",0,1,"A",12,4,7,2,7,21,8,5,1,6,0,0,"Craven Cottage","Rain in the morning and evening.","rain",0.36,0.0206,0.0888,1,"rain",47.36,42.49,44.25,38.69,39.06,0.83,993.23,5.03,22.09,215,0.44,1,6,41.2,49.79,36.33,47.33
"2009-11-28","Man City","Hull","D",1,0,"H",17,8,7,3,14,12,8,2,1,3,0,0,"City of Manchester Stadium","Light rain in the morning.","rain",0.36,0.0058,0.0299,1,"rain",41.97,38.15,41.97,32.34,36.91,0.9,990.9,1.65,8.83,110,0.56,0,5.88,38.46,41.97,34.39,41.97
"2009-11-28","Portsmouth","Man United","A",1,1,"D",20,12,12,8,16,10,4,8,4,3,0,0,"Fratton Park","Rain in the morning and evening.","rain",0.36,0.0263,0.1501,1,"rain",49.75,45.89,47.95,40.65,41.96,0.8,992.89,10.26,23.99,234,0.47,1,5.49,44.18,52.93,38.16,52.93
"2009-11-28","West Ham","Burnley","H",3,0,"H",9,16,5,10,10,15,1,7,2,1,0,1,"Upton Park","Rain in the morning and evening.","rain",0.36,0.0214,0.0877,1,"rain",48.17,43.19,44,39.41,38.63,0.8,993.33,5.22,20.28,216,0.44,1,5.93,41.67,48.88,37.18,47.61
"2009-11-28","Wigan","Sunderland","H",0,0,"D",16,9,10,4,12,14,5,8,0,3,0,0,"DW Stadium","Partly cloudy throughout the day.","partly-cloudy-day",0.36,0.002,0.0146,0.67,"rain",44.13,39,44.13,33.31,37.66,0.9,990.46,1.83,10.31,98,0.5,0,5.88,38.96,44.13,35.45,44.13
"2009-11-29","Arsenal","Chelsea","A",0,2,"A",5,7,3,5,17,12,4,3,2,2,0,0,"Emirates Stadium","Rain until evening, starting again overnight.","rain",0.4,0.0275,0.0774,1,"rain",46.54,42.35,43.1,35.13,42.41,0.87,985.12,6.14,14.74,170,0.62,1,6.03,43.92,49.88,39.72,47.92
"2009-11-29","Everton","Liverpool","A",0,1,"A",12,9,8,7,15,12,6,4,1,0,0,0,"Goodison Park","Mostly cloudy throughout the day.","partly-cloudy-day",0.4,0.0026,0.0135,0.9,"rain",43.49,36.97,39.35,30.46,38.9,0.91,986.83,7.47,16.36,42,0.63,0,5.79,38.68,43.49,32.9,39.35
"2009-11-29","Wolves","Birmingham","A",0,1,"A",8,13,2,7,14,8,6,5,2,1,0,0,"Molineux Stadium","Mostly cloudy throughout the day.","partly-cloudy-day",0.4,0.0049,0.0199,1,"rain",44.02,38.34,41.24,33.87,39.94,0.94,984.5,4.35,11.76,56,0.73,1,5.57,38.88,44.02,35.15,41.24
"2009-12-05","Arsenal","Stoke","H",1,0,"H",12,5,8,4,3,7,10,2,0,0,0,0,"Emirates Stadium","Light rain starting in the evening.","rain",0.61,0.0093,0.0401,1,"rain",52.16,52.4,52.16,52.4,46.24,0.87,999.64,6.66,12.2,208,0.48,1,5.81,46.93,53.41,43.79,53.41
"2009-12-05","Aston Villa","Hull","H",2,0,"H",13,5,6,1,15,15,9,3,4,3,0,0,"Villa Park","Light rain in the evening.","rain",0.61,0.0093,0.0608,1,"rain",48.44,48.11,45.73,45.3,45.03,0.93,996.11,6.11,13,181,0.54,0,5.67,43.3,51.57,39.92,51.57
"2009-12-05","Blackburn","Liverpool","D",0,0,"D",9,15,3,11,15,9,1,8,1,0,0,0,"Ewood Park","Light rain in the evening and overnight.","rain",0.61,0.0081,0.0711,1,"rain",48.09,46.05,44.72,42.78,43.49,0.92,993.51,5.95,15.97,166,0.57,0,6.01,41.79,50.1,36.62,50.1
"2009-12-05","Man City","Chelsea","H",1,1,"D",13,10,8,6,12,17,9,6,1,6,0,0,"City of Manchester Stadium","Partly cloudy throughout the day.","partly-cloudy-night",0.61,0.0064,0.0631,1,"rain",48.62,47.37,46.91,45.43,43.43,0.89,994.18,5.24,13.94,175,0.57,0,6,42.34,51.59,38.5,51.59
"2009-12-05","Portsmouth","Burnley","H",0,0,"D",9,14,4,8,16,14,5,5,4,2,0,0,"Fratton Park","Rain starting in the afternoon.","rain",0.61,0.0141,0.0951,1,"rain",53.51,52.13,53.51,52.13,48.24,0.88,1000,10.49,22.07,223,0.61,1,5.83,48.48,54.18,44.68,54.18
"2009-12-05","West Ham","Man United","A",0,1,"A",11,18,7,11,8,16,2,8,0,1,0,0,"Upton Park","Light rain starting in the evening.","rain",0.61,0.0104,0.0478,1,"rain",52.32,52.72,52.32,52.72,46.37,0.86,999.78,6.79,11.04,209,0.47,1,5.86,47.28,53.61,44.2,53.61
"2009-12-05","Wigan","Birmingham","A",1,0,"H",18,10,7,9,14,8,2,2,2,0,0,0,"DW Stadium","Partly cloudy throughout the day.","partly-cloudy-day",0.61,0.0057,0.0709,1,"rain",49.7,47.04,47.24,45.13,44.11,0.9,993,6.26,16.53,165,0.55,0,5.91,43.28,51.36,38.88,51.36
"2009-12-05","Wolves","Bolton","H",1,0,"H",12,17,11,10,9,16,11,10,2,1,0,0,"Molineux Stadium","Light rain in the evening.","rain",0.61,0.0083,0.0764,1,"rain",47.84,47.46,47.2,45.96,44.62,0.94,995.55,4.42,13,183,0.58,0,5.8,42.36,51.12,40.19,51.12
"2009-12-06","Everton","Tottenham","D",0,0,"D",15,19,6,11,11,18,1,6,4,4,0,0,"Goodison Park","Rain in the morning.","rain",0.65,0.0086,0.0617,1,"rain",48.11,44.69,47.85,40.45,43.37,0.85,989.25,6.67,16.9,202,0.39,0,5.96,44.82,52.54,40.45,52.54
"2009-12-06","Fulham","Sunderland","H",1,0,"H",16,8,5,5,9,12,4,8,1,2,0,0,"Craven Cottage","Rain in the morning.","rain",0.65,0.0104,0.0739,1,"rain",53.51,45.73,53.51,42.44,45.74,0.83,997.26,9.39,19.03,216,0.47,1,5.92,46.08,54.62,42.65,54.62
"2009-12-12","Birmingham","West Ham","H",0,0,"D",16,14,9,7,12,13,11,7,3,4,0,1,"St Andrew's","Foggy in the morning.","fog",0.87,0,0,0,"",43.76,35.29,41.6,32.03,38.61,0.95,1033.88,4.04,8.85,17,0.71,0,3.75,36.95,43.76,32.94,41.6
"2009-12-12","Bolton","Man City","D",2,2,"D",12,14,8,6,11,9,5,9,3,3,0,1,"University of Bolton Stadium","Partly cloudy throughout the day.","partly-cloudy-day",0.87,0,0,0,"",44.65,33.13,44.65,33.13,37.02,0.94,1035.06,1.14,4.58,41,0.45,0,5.62,34.63,44.65,34.63,44.65
"2009-12-12","Burnley","Fulham","D",0,0,"D",10,12,8,6,12,8,7,4,0,2,0,0,"Turf Moor","Partly cloudy throughout the day.","partly-cloudy-day",0.87,0,0,0,"",43.9,35.07,42.64,35.07,37.37,0.91,1035.67,1.64,7.33,43,0.58,0,5.49,37.3,43.9,37.3,42.64
"2009-12-12","Chelsea","Everton","D",2,2,"D",25,10,13,7,13,17,7,1,0,1,0,0,"Stamford Bridge","Partly cloudy until evening.","partly-cloudy-day",0.87,0,0,0,"",46.75,39.33,42.63,34.79,38.94,0.86,1031.65,5.2,11.44,26,0.43,1,5.86,39.45,46.75,37.03,43.03
"2009-12-12","Hull","Blackburn","D",0,0,"D",9,14,7,9,14,19,3,4,1,2,0,0,"KCOM Stadium","Partly cloudy throughout the day.","partly-cloudy-day",0.87,6e-04,0.0056,0.55,"rain",47.95,38.49,44.79,35.08,39.5,0.89,1034.58,4.4,10.08,19,0.54,0,5.48,38.09,47.95,36.97,44.79
"2009-12-12","Man United","Aston Villa","A",0,1,"A",16,8,9,5,4,14,9,4,1,1,0,0,"Old Trafford","Partly cloudy throughout the day.","partly-cloudy-day",0.87,0,0,0,"",45.53,35.78,44.72,35.78,37.31,0.88,1034.99,1.62,6.65,50,0.47,0,5.67,38.06,45.53,38.06,44.72
"2009-12-12","Stoke","Wigan","D",1,1,"D",14,11,5,8,19,8,5,3,5,1,0,0,"bet365 Stadium","Mostly cloudy until afternoon.","partly-cloudy-night",0.87,0,0,0,"",44.33,34.49,44.19,34.25,37.46,0.92,1034.82,1.85,7.12,18,0.47,0,5.39,36.73,44.33,34.25,44.19
"2009-12-12","Sunderland","Portsmouth","D",1,0,"H",16,9,9,6,12,14,9,6,4,3,0,1,"Stadium of Light","Foggy in the morning.","fog",0.87,9e-04,0.0204,0.51,"rain",43.72,39.79,43.72,36.18,38.23,0.94,1023.72,0.54,4.58,347,0.66,0,4.74,36.88,43.72,36.88,43.72
"2009-12-12","Tottenham","Wolves","A",0,1,"A",18,3,10,3,8,13,1,5,0,5,0,0,"White Hart Lane","Partly cloudy until evening.","partly-cloudy-day",0.87,0,0,0,"",46.97,39.8,42.45,34.92,39.07,0.86,1031.72,5.5,11.07,24,0.48,1,5.63,40.26,46.97,36.94,42.45
"2009-12-13","Liverpool","Arsenal","A",1,0,"H",6,7,3,5,19,16,3,4,3,3,0,0,"Anfield","Partly cloudy in the morning.","partly-cloudy-night",0.9,0,0,0,"",42.99,35.97,41.13,35.97,34.23,0.88,1032.11,2.31,8.78,1,0.33,0,5.95,32.97,42.99,32.97,41.13
"2009-12-15","Birmingham","Blackburn","H",1,0,"H",13,8,6,4,8,16,6,7,2,2,0,0,"St Andrew's","Drizzle in the morning.","rain",0.97,0.0034,0.0167,1,"rain",38.29,33.13,35.82,33.13,36.04,0.96,1018.29,2.82,6.32,141,0.86,0,2.5,34.04,38.73,32.75,38.73
"2009-12-15","Bolton","West Ham","H",0,0,"D",23,9,12,6,10,7,8,4,4,1,0,0,"University of Bolton Stadium","Mostly cloudy throughout the day.","partly-cloudy-day",0.97,0,0,0,"",41.33,38.36,41.33,38.36,39.63,0.95,1018.19,1.37,8.99,33,0.7,0,5.26,38.7,42.74,38.05,42.74
"2009-12-15","Man United","Wolves","H",2,0,"H",12,4,9,1,11,11,8,3,1,1,0,0,"Old Trafford","Mostly cloudy throughout the day.","partly-cloudy-day",0.97,1e-04,6e-04,0.1,"rain",41.56,38.65,41.56,38.65,38.6,0.91,1018.1,1.18,7.53,53,0.73,0,4.94,38.92,43.27,38.37,43.27
"2009-12-15","Sunderland","Aston Villa","A",0,1,"A",15,11,5,4,16,14,7,1,2,2,1,0,"Stadium of Light","Light rain overnight.","rain",0.97,0.0044,0.0276,1,"rain",41.23,38.9,41.23,36.2,39.88,0.95,1018.55,0.68,6.29,239,0.61,0,4.86,38.9,44.73,36.46,44.73
"2009-12-16","Burnley","Arsenal","D",1,1,"D",8,17,3,9,11,11,3,6,2,0,0,0,"Turf Moor","Mostly cloudy throughout the day.","partly-cloudy-day",0.01,2e-04,0.0029,0.68,"rain",41.3,35.11,39.38,30.2,38.25,0.94,1012.17,2.32,10.99,325,0.68,0,5.35,38.79,41.3,36.84,39.51
"2009-12-16","Chelsea","Portsmouth","H",1,0,"H",21,7,8,3,11,11,11,2,0,0,0,0,"Stamford Bridge","Foggy starting in the afternoon.","fog",0.01,0.0028,0.0215,1,"snow",35.7,34.67,32.41,29.08,29.05,0.89,1012.8,2.56,7.53,250,0.57,0,2.82,26.36,37.29,26.36,37.29
"2009-12-16","Liverpool","Wigan","H",1,0,"H",12,8,7,5,12,11,13,0,1,1,0,0,"Anfield","Partly cloudy throughout the day.","partly-cloudy-day",0.01,4e-04,0.0034,0.6,"rain",43.08,37.5,40.22,33.38,39.21,0.92,1012.94,3.21,8.69,338,0.5,0,5.87,38.98,43.08,37.86,41.74
"2009-12-16","Tottenham","Man City","H",1,0,"H",19,9,7,5,10,8,5,6,2,3,0,0,"White Hart Lane","Light rain starting in the evening.","rain",0.01,0.0027,0.0193,1,"snow",35.62,34.92,32.55,28.88,29.4,0.88,1012.71,3.15,7.79,250,0.61,0,2.69,27.28,37.38,25.22,37.38
"2009-12-19","Arsenal","Hull","H",1,0,"H",18,6,9,2,9,14,8,0,1,5,0,0,"Emirates Stadium","Partly cloudy starting in the afternoon.","partly-cloudy-night",0.09,0,3e-04,0,"",32.77,29.28,28.1,23.36,25.22,0.83,1011.16,3.73,10.18,296,0.28,0,6.19,26.28,33.73,19.65,28.48
