"daily.time","daily.summary","daily.icon","daily.sunriseTime","daily.sunsetTime","daily.moonPhase","daily.precipIntensity","daily.precipIntensityMax","daily.precipProbability","daily.temperatureHigh","daily.temperatureHighTime","daily.temperatureLow","daily.temperatureLowTime","daily.apparentTemperatureHigh","daily.apparentTemperatureHighTime","daily.apparentTemperatureLow","daily.apparentTemperatureLowTime","daily.dewPoint","daily.humidity","daily.pressure","daily.windSpeed","daily.windGust","daily.windGustTime","daily.windBearing","daily.cloudCover","daily.uvIndex","daily.uvIndexTime","daily.visibility","daily.temperatureMin","daily.temperatureMinTime","daily.temperatureMax","daily.temperatureMaxTime","daily.apparentTemperatureMin","daily.apparentTemperatureMinTime","daily.apparentTemperatureMax","daily.apparentTemperatureMaxTime","id","location","home.team","latitude","longitude","daily.precipIntensityMaxTime","daily.precipType","daily.precipAccumulation"
2017-02-04,"Light rain starting in the evening.","rain",2017-02-04 07:38:03,2017-02-04 17:03:31,0.27,0.0039,0.0313,0.84,48.24,1486216800,35.95,1486263600,48.24,1486216800,35.95,1486263600,38.22,0.88,997.04,1.14,7.83,1486238400,199,0.52,1,1486202400,6.14,38.05,2017-02-04 00:00:00,48.24,2017-02-04 14:00:00,38.05,2017-02-04 00:00:00,48.24,2017-02-04 14:00:00,"1617-103","Southampton","Southampton",50.90583333,-1.39111111,2017-02-04 22:00:00,"rain",
2017-01-22,"Foggy starting in the evening.","fog",2017-01-22 07:55:54,2017-01-22 16:40:47,0.83,0,0,0,45.48,1485093600,27.68,1485140400,45.36,1485097200,27.68,1485140400,30.01,0.87,1026.79,0.96,5.82,1485093600,100,0.27,1,1485082800,2.53,26.05,2017-01-22 08:00:00,45.48,2017-01-22 14:00:00,26.05,2017-01-22 08:00:00,45.36,2017-01-22 15:00:00,"1617-104","Southampton","Southampton",50.90583333,-1.39111111,,,
2016-12-31,"Foggy in the morning.","fog",2016-12-31 08:09:32,2016-12-31 16:10:22,0.07,0,8e-04,0,47.52,1483192800,42.24,1483232400,47.52,1483192800,41.24,1483221600,41.35,0.95,1031.27,1.22,6.72,1483221600,217,0.86,1,1483185600,2.72,37.68,2016-12-31 00:00:00,47.52,2016-12-31 14:00:00,37.68,2016-12-31 00:00:00,47.52,2016-12-31 14:00:00,"1617-105","Southampton","Southampton",50.90583333,-1.39111111,2016-12-31 08:00:00,,
2016-12-28,"Partly cloudy in the morning.","partly-cloudy-night",2016-12-28 08:09:28,2016-12-28 16:07:38,0.97,0,6e-04,0,46.62,1482937200,30.4,1482994800,44.34,1482937200,30.4,1482994800,35.09,0.9,1041.7,2.26,9,1482926400,103,0.31,1,1482926400,4.87,32.09,2016-12-28 08:00:00,46.62,2016-12-28 15:00:00,32.09,2016-12-28 08:00:00,44.34,2016-12-28 15:00:00,"1617-106","Southampton","Southampton",50.90583333,-1.39111111,2016-12-28 12:00:00,,
2016-12-11,"Foggy overnight.","fog",2016-12-11 08:00:08,2016-12-11 16:00:50,0.41,0,7e-04,0,48.77,1481464800,35.72,1481508000,48.67,1481468400,35.72,1481508000,40.7,0.94,1025.54,1.58,6.39,1481461200,265,0.47,1,1481457600,4.01,37.34,2016-12-11 23:00:00,48.77,2016-12-11 14:00:00,37.34,2016-12-11 23:00:00,48.67,2016-12-11 15:00:00,"1617-107","Southampton","Southampton",50.90583333,-1.39111111,2016-12-11 00:00:00,,
2016-11-27,"Mostly cloudy throughout the day.","partly-cloudy-day",2016-11-27 07:42:50,2016-11-27 16:06:54,0.94,0,0,0,48.27,1480251600,43.05,1480320000,45.48,1480255200,40.36,1480298400,39.6,0.83,1024.34,4.33,11.9,1480251600,40,0.81,1,1480244400,6.02,41.2,2016-11-27 06:00:00,48.27,2016-11-27 13:00:00,40.2,2016-11-27 07:00:00,45.48,2016-11-27 14:00:00,"1617-108","Southampton","Southampton",50.90583333,-1.39111111,,,
2016-11-19,"Rain starting in the afternoon.","rain",2016-11-19 07:30:25,2016-11-19 16:14:39,0.68,0.0143,0.0704,0.94,46.13,1479560400,43.42,1479628800,44.6,1479560400,37.27,1479628800,37.71,0.87,1000.04,2.24,19.02,1479596400,198,0.52,1,1479549600,5.76,35.57,2016-11-19 08:00:00,46.96,2016-11-19 23:00:00,33.97,2016-11-19 04:00:00,44.6,2016-11-19 13:00:00,"1617-109","Southampton","Southampton",50.90583333,-1.39111111,2016-11-19 23:00:00,"rain",
2016-10-30,"Foggy in the morning.","fog",2016-10-30 06:56:10,2016-10-30 16:44:38,0.99,0,0,0,59.23,1477839600,46.53,1477893600,59.23,1477839600,46.53,1477893600,51.24,0.89,1029.71,2.58,7.96,1477839600,73,0.68,1,1477821600,3.12,50.79,2016-10-30 21:00:00,59.23,2016-10-30 15:00:00,50.79,2016-10-30 21:00:00,59.23,2016-10-30 15:00:00,"1617-110","Southampton","Southampton",50.90583333,-1.39111111,,,
2016-10-16,"Rain in the morning.","rain",2016-10-16 07:32:18,2016-10-16 18:11:56,0.51,0.013,0.1249,0.9,61.56,1476619200,52.25,1476687600,61.56,1476619200,52.25,1476687600,51.75,0.86,1011.03,4.75,16.97,1476597600,185,0.43,2,1476615600,5.85,48.81,2016-10-16 00:00:00,61.56,2016-10-16 13:00:00,48.81,2016-10-16 00:00:00,61.56,2016-10-16 13:00:00,"1617-111","Southampton","Southampton",50.90583333,-1.39111111,2016-10-16 08:00:00,"rain",
2016-09-18,"Mostly cloudy throughout the day.","partly-cloudy-day",2016-09-18 06:47:40,2016-09-18 19:14:05,0.56,0,0,0,68.41,1474207200,55.42,1474261200,68.41,1474207200,55.42,1474261200,54.81,0.81,1021.8,2.2,6.98,1474203600,337,0.71,4,1474200000,5.94,55.27,2016-09-18 07:00:00,68.41,2016-09-18 15:00:00,55.27,2016-09-18 07:00:00,68.41,2016-09-18 15:00:00,"1617-112","Southampton","Southampton",50.90583333,-1.39111111,,,
2016-08-27,"Mostly cloudy throughout the day.","partly-cloudy-day",2016-08-27 06:13:44,2016-08-27 20:03:10,0.83,0,0,0,74.29,1472299200,61.8,1472353200,74.81,1472299200,61.99,1472353200,59.11,0.78,1015.59,1.5,9.59,1472299200,83,0.62,4,1472295600,5.7,58,2016-08-27 06:00:00,74.29,2016-08-27 13:00:00,58,2016-08-27 06:00:00,74.81,2016-08-27 13:00:00,"1617-113","Southampton","Southampton",50.90583333,-1.39111111,,,
2016-08-13,"Partly cloudy until evening.","partly-cloudy-day",2016-08-13 05:51:58,2016-08-13 20:31:31,0.33,0,0,0,72.28,1471104000,55.6,1471150800,72.3,1471104000,55.6,1471150800,56.94,0.77,1023.45,4.11,12.34,1471100400,256,0.48,5,1471089600,6.22,56.61,2016-08-13 06:00:00,72.28,2016-08-13 17:00:00,56.61,2016-08-13 06:00:00,72.3,2016-08-13 17:00:00,"1617-114","Southampton","Southampton",50.90583333,-1.39111111,,,
2017-05-21,"Partly cloudy until evening.","partly-cloudy-day",2017-05-21 05:00:16,2017-05-21 21:05:02,0.84,0,7e-04,0,64.61,1495382400,49.47,1495425600,64.61,1495382400,48.65,1495425600,47.07,0.75,1022.25,4.08,12.71,1495368000,179,0.42,6,1495364400,6.19,45.31,2017-05-21 05:00:00,64.61,2017-05-21 17:00:00,45.29,2017-05-21 06:00:00,64.61,2017-05-21 17:00:00,"1617-115","Leicester","Leicester",52.62027778,-1.14222222,2017-05-21 06:00:00,,
2017-05-18,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-05-18 05:04:24,2017-05-18 21:00:31,0.74,0.0014,0.0125,0.78,62.81,1495112400,48.84,1495170000,62.81,1495112400,48.84,1495170000,46.88,0.81,1012.24,0.86,6.99,1495123200,222,0.48,6,1495105200,5.77,43.89,2017-05-18 06:00:00,62.81,2017-05-18 14:00:00,43.89,2017-05-18 06:00:00,62.81,2017-05-18 14:00:00,"1617-116","Leicester","Leicester",52.62027778,-1.14222222,2017-05-18 23:00:00,"rain",
2017-05-06,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-05-06 05:23:58,2017-05-06 20:40:56,0.36,0,6e-04,0,51.13,1494079200,44.83,1494133200,51.13,1494079200,43.19,1494133200,44.47,0.85,1015.68,5.11,10.24,1494057600,58,0.81,5,1494075600,5.66,46.65,2017-05-06 07:00:00,51.13,2017-05-06 15:00:00,44.11,2017-05-06 07:00:00,51.13,2017-05-06 15:00:00,"1617-117","Leicester","Leicester",52.62027778,-1.14222222,2017-05-06 09:00:00,,
2017-04-04,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-04-04 06:32:06,2017-04-04 19:45:00,0.27,0,0,0,56.23,1491318000,38.95,1491372000,56.23,1491318000,38.95,1491372000,44.6,0.79,1025.78,2.99,11.92,1491307200,295,0.64,4,1491307200,6.13,44.58,2017-04-04 23:00:00,56.23,2017-04-04 16:00:00,43.31,2017-04-04 23:00:00,56.23,2017-04-04 16:00:00,"1617-118","Leicester","Leicester",52.62027778,-1.14222222,,,
2017-04-01,"Mostly cloudy until evening.","partly-cloudy-day",2017-04-01 06:39:09,2017-04-01 19:39:45,0.16,1e-04,9e-04,0.27,56.27,1491055200,43.19,1491105600,56.27,1491055200,41.65,1491102000,44.38,0.81,1008.15,3.02,15.7,1491040800,208,0.52,3,1491040800,6,45.38,2017-04-01 04:00:00,56.27,2017-04-01 15:00:00,42.53,2017-04-01 04:00:00,56.27,2017-04-01 15:00:00,"1617-119","Leicester","Leicester",52.62027778,-1.14222222,2017-04-01 16:00:00,"rain",
2017-03-04,"Partly cloudy throughout the day.","partly-cloudy-day",2017-03-04 06:45:04,2017-03-04 17:50:13,0.21,4e-04,0.0054,0.36,51.9,1488639600,40.28,1488693600,51.9,1488639600,36.89,1488697200,40.94,0.82,987.4,4.88,15.33,1488636000,186,0.61,2,1488625200,6.05,42.4,2017-03-04 08:00:00,51.9,2017-03-04 15:00:00,40.14,2017-03-04 08:00:00,51.9,2017-03-04 15:00:00,"1617-120","Leicester","Leicester",52.62027778,-1.14222222,2017-03-04 00:00:00,"rain",
2017-02-27,"Partly cloudy throughout the day.","partly-cloudy-day",2017-02-27 06:56:20,2017-02-27 17:41:02,0.03,0.0018,0.0189,0.65,46.46,1488193200,34.22,1488265200,43.1,1488193200,30.88,1488258000,38.93,0.88,987.36,4.76,13.52,1488196800,201,0.6,2,1488193200,6.2,35.87,2017-02-27 22:00:00,46.46,2017-02-27 11:00:00,31.62,2017-02-27 22:00:00,43.1,2017-02-27 11:00:00,"1617-121","Leicester","Leicester",52.62027778,-1.14222222,2017-02-27 16:00:00,"rain",
2017-02-05,"Partly cloudy throughout the day.","partly-cloudy-day",2017-02-05 07:40:35,2017-02-05 16:59:11,0.3,1e-04,0.0013,0.28,42.16,1486306800,29.04,1486364400,42.16,1486306800,29.04,1486364400,35.84,0.91,1004.42,0.41,9.23,1486256400,28,0.59,1,1486292400,5.14,33.57,2017-02-05 23:00:00,42.16,2017-02-05 15:00:00,33.57,2017-02-05 23:00:00,42.16,2017-02-05 15:00:00,"1617-122","Leicester","Leicester",52.62027778,-1.14222222,2017-02-05 00:00:00,"rain",
2017-01-14,"Partly cloudy throughout the day.","partly-cloudy-day",2017-01-14 08:10:11,2017-01-14 16:19:26,0.57,2e-04,0.0019,0.32,41.55,1484406000,35.55,1484431200,38.53,1484406000,33.15,1484431200,33.35,0.87,1019.72,4.66,13.96,1484380800,285,0.48,1,1484395200,6.16,31.85,2017-01-14 01:00:00,41.55,2017-01-14 15:00:00,27.22,2017-01-14 02:00:00,38.53,2017-01-14 15:00:00,"1617-123","Leicester","Leicester",52.62027778,-1.14222222,2017-01-14 11:00:00,"rain",
2016-12-31,"Mostly cloudy throughout the day.","partly-cloudy-day",2016-12-31 08:17:10,2016-12-31 16:00:45,0.07,0,0,0,47.55,1483192800,44.18,1483257600,45.51,1483192800,41.57,1483236000,43.01,0.93,1028.73,4.81,10.47,1483207200,213,0.72,0,1483142400,4.7,41.91,2016-12-31 02:00:00,47.55,2016-12-31 14:00:00,38.63,2016-12-31 02:00:00,45.51,2016-12-31 14:00:00,"1617-124","Leicester","Leicester",52.62027778,-1.14222222,,,
2016-12-26,"Clear throughout the day.","clear-day",2016-12-26 08:16:57,2016-12-26 15:56:14,0.91,7e-04,0.011,0.8,45.68,1482760800,32.31,1482822000,41.71,1482757200,32.31,1482822000,35.11,0.75,1029.96,5.85,17.62,1482760800,258,0.39,0,1482710400,6.21,37.82,2016-12-26 23:00:00,46.07,2016-12-26 00:00:00,34.82,2016-12-26 22:00:00,42.51,2016-12-26 01:00:00,"1617-125","Leicester","Leicester",52.62027778,-1.14222222,2016-12-26 00:00:00,"rain",
2016-12-10,"Rain in the evening.","rain",2016-12-10 08:06:44,2016-12-10 15:51:21,0.37,0.0101,0.064,0.85,52.18,1481374800,41.23,1481436000,52.18,1481374800,40.5,1481443200,48.62,0.95,1019.9,2.11,11.7,1481396400,225,0.64,0,1481328000,5.17,43.91,2016-12-10 23:00:00,52.51,2016-12-10 00:00:00,42.16,2016-12-10 23:00:00,52.51,2016-12-10 00:00:00,"1617-126","Leicester","Leicester",52.62027778,-1.14222222,2016-12-10 19:00:00,"rain",
2016-11-26,"Foggy overnight.","fog",2016-11-26 07:47:54,2016-11-26 15:59:10,0.91,0,0,0,45.1,1480165200,38.78,1480190400,44.72,1480161600,38.78,1480190400,39.24,0.91,1022.71,2.74,8.17,1480118400,28,0.76,1,1480161600,5.44,38.78,2016-11-26 20:00:00,45.1,2016-11-26 13:00:00,38.78,2016-11-26 20:00:00,44.72,2016-11-26 12:00:00,"1617-127","Leicester","Leicester",52.62027778,-1.14222222,,,
2016-11-06,"Partly cloudy until evening.","partly-cloudy-day",2016-11-06 07:12:42,2016-11-06 16:26:19,0.21,0.0016,0.0274,0.85,43.26,1478433600,37.1,1478505600,38.37,1478433600,33.71,1478505600,33.81,0.81,1007.71,5.63,15.76,1478433600,327,0.27,1,1478426400,6.18,35.48,2016-11-06 07:00:00,43.26,2016-11-06 12:00:00,32.22,2016-11-06 08:00:00,38.37,2016-11-06 12:00:00,"1617-128","Leicester","Leicester",52.62027778,-1.14222222,2016-11-06 14:00:00,"rain",
2016-10-22,"Partly cloudy throughout the day.","partly-cloudy-day",2016-10-22 07:44:52,2016-10-22 17:55:18,0.73,0,0,0,53.91,1477141200,42.19,1477188000,53.91,1477141200,42.19,1477188000,43.73,0.88,1017.83,2.62,10.09,1477141200,22,0.56,2,1477137600,5.44,42.62,2016-10-22 01:00:00,53.91,2016-10-22 14:00:00,42.62,2016-10-22 01:00:00,53.91,2016-10-22 14:00:00,"1617-129","Leicester","Leicester",52.62027778,-1.14222222,,,
2016-10-02,"Partly cloudy until evening.","partly-cloudy-day",2016-10-02 07:09:32,2016-10-02 18:40:18,0.05,1e-04,0.0015,0.36,59.72,1475416800,40.78,1475470800,59.72,1475416800,40.78,1475470800,45.2,0.82,1016.79,2.46,9.41,1475406000,331,0.43,3,1475409600,6.18,44.16,2016-10-02 07:00:00,59.72,2016-10-02 15:00:00,43,2016-10-02 08:00:00,59.72,2016-10-02 15:00:00,"1617-130","Leicester","Leicester",52.62027778,-1.14222222,2016-10-02 03:00:00,"rain",
2016-09-17,"Mostly cloudy throughout the day.","partly-cloudy-day",2016-09-17 06:44:18,2016-09-17 19:16:12,0.52,0,0,0,61.15,1474128000,49.04,1474178400,61.15,1474128000,49.04,1474178400,50.63,0.8,1021.27,3.65,10.77,1474113600,328,0.74,3,1474110000,6.22,53.11,2016-09-17 07:00:00,61.15,2016-09-17 17:00:00,53.11,2016-09-17 07:00:00,61.15,2016-09-17 17:00:00,"1617-131","Leicester","Leicester",52.62027778,-1.14222222,,,
2016-08-27,"Rain starting in the afternoon, continuing until evening.","rain",2016-08-27 06:09:20,2016-08-27 20:05:35,0.83,0.006,0.0616,0.79,70.18,1472302800,58.98,1472346000,70.18,1472302800,58.98,1472346000,54.63,0.85,1017.24,3.23,11.05,1472302800,66,0.42,5,1472299200,5.96,50.76,2016-08-27 05:00:00,70.18,2016-08-27 14:00:00,50.76,2016-08-27 05:00:00,70.18,2016-08-27 14:00:00,"1617-132","Leicester","Leicester",52.62027778,-1.14222222,2016-08-27 17:00:00,"rain",
2016-08-20,"Mostly cloudy throughout the day.","partly-cloudy-day",2016-08-20 05:57:34,2016-08-20 20:21:03,0.57,0.0014,0.0136,0.75,66.25,1471701600,58.13,1471759200,66.25,1471701600,58.13,1471759200,55.17,0.81,1002.38,8.84,27.11,1471705200,194,0.6,4,1471690800,6.06,57.3,2016-08-20 03:00:00,66.25,2016-08-20 15:00:00,57.3,2016-08-20 03:00:00,66.25,2016-08-20 15:00:00,"1617-133","Leicester","Leicester",52.62027778,-1.14222222,2016-08-20 09:00:00,"rain",
2017-05-12,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-05-12 05:17:24,2017-05-12 21:01:46,0.55,0.0029,0.0269,0.96,61.77,1494608400,51.79,1494655200,61.77,1494608400,51.79,1494655200,49.12,0.79,995.21,3.74,10.05,1494547200,112,0.53,5,1494583200,5.4,50.61,2017-05-12 06:00:00,61.77,2017-05-12 18:00:00,50.61,2017-05-12 06:00:00,61.77,2017-05-12 18:00:00,"1617-134","Liverpool","Everton",53.43888889,-2.96638889,2017-05-12 23:00:00,"rain",
2017-04-30,"Partly cloudy starting in the evening.","partly-cloudy-night",2017-04-30 05:39:52,2017-04-30 20:40:37,0.15,0,0,0,62.03,1493560800,49.38,1493614800,62.03,1493560800,48.59,1493611200,41.63,0.61,1001.85,7.91,21.02,1493553600,116,0.23,6,1493550000,6.2,49.71,2017-04-30 06:00:00,62.03,2017-04-30 15:00:00,46.43,2017-04-30 06:00:00,62.03,2017-04-30 15:00:00,"1617-135","Liverpool","Everton",53.43888889,-2.96638889,,,
2017-04-15,"Partly cloudy throughout the day.","partly-cloudy-day",2017-04-15 06:12:27,2017-04-15 20:13:19,0.63,0,0,0,51.78,1492261200,43.99,1492300800,51.78,1492261200,41.47,1492318800,40.52,0.76,1018.06,7.51,16.09,1492257600,290,0.52,5,1492257600,6.22,43.98,2017-04-15 06:00:00,51.78,2017-04-15 14:00:00,40.1,2017-04-15 05:00:00,51.78,2017-04-15 14:00:00,"1617-136","Liverpool","Everton",53.43888889,-2.96638889,,,
2017-04-09,"Partly cloudy starting in the afternoon.","partly-cloudy-night",2017-04-09 06:26:26,2017-04-09 20:02:24,0.45,0,0,0,64.01,1491735600,45.61,1491800400,64.01,1491735600,41.44,1491804000,46.48,0.75,1018.68,3.01,14.89,1491742800,261,0.25,5,1491735600,5.82,47.89,2017-04-09 06:00:00,64.01,2017-04-09 12:00:00,45.13,2017-04-09 23:00:00,64.01,2017-04-09 12:00:00,"1617-137","Liverpool","Everton",53.43888889,-2.96638889,,,
2017-03-18,"Light rain in the morning.","rain",2017-03-18 06:19:38,2017-03-18 18:22:36,0.69,0.0061,0.0272,1,54,1489834800,51.42,1489903200,54,1489834800,51.42,1489903200,50.1,0.93,1007.13,7.4,19.19,1489798800,268,0.71,3,1489834800,5.25,50.68,2017-03-18 05:00:00,54,2017-03-18 11:00:00,50.68,2017-03-18 05:00:00,54,2017-03-18 11:00:00,"1617-138","Liverpool","Everton",53.43888889,-2.96638889,2017-03-18 03:00:00,"rain",
2017-03-11,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-03-11 06:36:37,2017-03-11 18:09:43,0.47,1e-04,0.0028,0.49,54.66,1489244400,46.57,1489302000,54.66,1489244400,46.57,1489302000,47.51,0.88,1015.56,3.24,9.81,1489222800,163,0.67,2,1489226400,6.04,47.73,2017-03-11 07:00:00,54.66,2017-03-11 15:00:00,45.38,2017-03-11 07:00:00,54.66,2017-03-11 15:00:00,"1617-139","Liverpool","Everton",53.43888889,-2.96638889,2017-03-11 23:00:00,"rain",
2017-02-25,"Light rain overnight.","rain",2017-02-25 07:09:23,2017-02-25 17:43:16,0.96,0.007,0.0456,1,52.09,1488034800,45.83,1488081600,52.09,1488034800,42.3,1488096000,44.72,0.87,1005.66,6.8,19.81,1488038400,205,0.75,2,1488024000,6.04,44.07,2017-02-25 01:00:00,52.09,2017-02-25 15:00:00,40.77,2017-02-25 00:00:00,52.09,2017-02-25 15:00:00,"1617-140","Liverpool","Everton",53.43888889,-2.96638889,2017-02-25 03:00:00,"rain",
2017-02-04,"Partly cloudy overnight.","partly-cloudy-night",2017-02-04 07:52:18,2017-02-04 17:01:53,0.27,0.0011,0.0195,0.72,46.26,1486216800,35.8,1486278000,44.05,1486216800,33.53,1486270800,35.76,0.84,993.77,3.82,13.54,1486249200,179,0.21,1,1486206000,6.21,35.68,2017-02-04 08:00:00,46.26,2017-02-04 14:00:00,30.89,2017-02-04 08:00:00,44.05,2017-02-04 14:00:00,"1617-141","Liverpool","Everton",53.43888889,-2.96638889,2017-02-04 00:00:00,"rain",
2017-01-15,"Light rain in the morning.","rain",2017-01-15 08:20:26,2017-01-15 16:24:29,0.61,0.0113,0.0428,1,48.22,1484492400,47.07,1484553600,44.87,1484503200,43.17,1484553600,45.01,0.96,1022.97,7.47,16.38,1484467200,299,0.81,0,1484438400,4.73,42.56,2017-01-15 02:00:00,48.22,2017-01-15 15:00:00,38.51,2017-01-15 04:00:00,44.9,2017-01-15 22:00:00,"1617-142","Liverpool","Everton",53.43888889,-2.96638889,2017-01-15 04:00:00,"rain",
2017-01-02,"Mostly cloudy overnight.","partly-cloudy-night",2017-01-02 08:28:31,2017-01-02 16:05:49,0.14,0,0,0,41.77,1483365600,34.71,1483387200,38.97,1483362000,34.71,1483387200,32.11,0.86,1030.85,2.51,6.53,1483358400,331,0.19,0,1483315200,6.22,32.09,2017-01-02 09:00:00,41.77,2017-01-02 14:00:00,30.13,2017-01-02 04:00:00,38.97,2017-01-02 13:00:00,"1617-143","Liverpool","Everton",53.43888889,-2.96638889,,,
2016-12-19,"Mostly cloudy throughout the day.","partly-cloudy-night",2016-12-19 08:26:04,2016-12-19 15:55:00,0.7,0,0,0,46.8,1482159600,42.39,1482220800,46.8,1482159600,37.08,1482220800,42.2,0.96,1027.46,0.11,3.01,1482181200,108,0.53,0,1482105600,4.94,38.83,2016-12-19 03:00:00,46.8,2016-12-19 15:00:00,38.83,2016-12-19 03:00:00,46.8,2016-12-19 15:00:00,"1617-144","Liverpool","Everton",53.43888889,-2.96638889,,,
2016-12-13,"Mostly cloudy throughout the day.","partly-cloudy-night",2016-12-13 08:21:28,2016-12-13 15:53:56,0.48,0.001,0.0082,0.42,50.42,1481655600,49.65,1481702400,50.42,1481655600,47.36,1481698800,46.38,0.97,1016.18,3.64,7.48,1481634000,140,0.61,0,1481587200,5.42,44.28,2016-12-13 08:00:00,52.1,2016-12-13 23:00:00,41.7,2016-12-13 07:00:00,52.1,2016-12-13 23:00:00,"1617-145","Liverpool","Everton",53.43888889,-2.96638889,2016-12-13 20:00:00,"rain",
2016-12-04,"Partly cloudy in the morning.","partly-cloudy-day",2016-12-04 08:11:06,2016-12-04 15:56:28,0.16,0,0,0,44.01,1480856400,33.56,1480924800,40.34,1480860000,32.76,1480899600,32.55,0.83,1025.36,3.55,11.49,1480856400,97,0.36,0,1480809600,6.22,33.78,2016-12-04 07:00:00,44.01,2016-12-04 13:00:00,31.45,2016-12-04 04:00:00,40.34,2016-12-04 14:00:00,"1617-146","Liverpool","Everton",53.43888889,-2.96638889,,,
2016-11-19,"Partly cloudy until afternoon.","partly-cloudy-day",2016-11-19 07:47:02,2016-11-19 16:10:38,0.68,0.0049,0.0232,0.8,44.49,1479556800,36.72,1479596400,40.91,1479556800,32.24,1479618000,35.76,0.85,996.71,3.05,9.29,1479556800,220,0.45,1,1479553200,6.09,36.72,2016-11-19 23:00:00,44.49,2016-11-19 12:00:00,34.57,2016-11-19 18:00:00,40.91,2016-11-19 12:00:00,"1617-147","Liverpool","Everton",53.43888889,-2.96638889,2016-11-19 01:00:00,"rain",
2016-10-30,"Mostly cloudy throughout the day.","partly-cloudy-day",2016-10-30 07:09:10,2016-10-30 16:44:13,0.99,0,0,0,54.5,1477828800,48.44,1477900800,54.5,1477828800,48.44,1477900800,49.96,0.9,1029.84,1.14,4.41,1477832400,163,0.68,1,1477821600,5.38,51.64,2016-10-30 06:00:00,54.5,2016-10-30 12:00:00,51.64,2016-10-30 06:00:00,54.5,2016-10-30 12:00:00,"1617-148","Liverpool","Everton",53.43888889,-2.96638889,,,
2016-09-30,"Partly cloudy until evening.","partly-cloudy-day",2016-09-30 07:13:48,2016-09-30 18:51:57,0.99,0,0,0,59.91,1475240400,47.81,1475301600,59.91,1475240400,47.81,1475301600,46.64,0.78,1009.31,4.09,10.27,1475247600,229,0.3,3,1475236800,6.22,48.38,2016-09-30 07:00:00,59.91,2016-09-30 14:00:00,47.56,2016-09-30 07:00:00,59.91,2016-09-30 14:00:00,"1617-149","Liverpool","Everton",53.43888889,-2.96638889,,,
2016-09-17,"Partly cloudy in the morning.","partly-cloudy-night",2016-09-17 06:51:11,2016-09-17 19:23:55,0.52,0,0,0,64.09,1474124400,46.41,1474178400,64.09,1474124400,46.41,1474178400,51.27,0.79,1022.98,4.76,10.65,1474117200,326,0.25,4,1474113600,6.22,52.4,2016-09-17 23:00:00,64.09,2016-09-17 16:00:00,52.4,2016-09-17 23:00:00,64.09,2016-09-17 16:00:00,"1617-150","Liverpool","Everton",53.43888889,-2.96638889,,,
2016-08-27,"Mostly cloudy starting in the afternoon.","partly-cloudy-night",2016-08-27 06:14:54,2016-08-27 20:14:36,0.83,1e-04,0.0016,0.2,67.51,1472302800,58.9,1472364000,67.51,1472302800,58.93,1472364000,54.32,0.83,1017.17,3.25,12.18,1472328000,108,0.32,5,1472295600,6.22,50.44,2016-08-27 06:00:00,67.51,2016-08-27 14:00:00,50.44,2016-08-27 06:00:00,67.51,2016-08-27 14:00:00,"1617-151","Liverpool","Everton",53.43888889,-2.96638889,2016-08-27 16:00:00,"rain",
2016-08-13,"Partly cloudy throughout the day.","partly-cloudy-day",2016-08-13 05:50:29,2016-08-13 20:45:36,0.33,1e-04,0.0016,0.32,64.59,1471089600,59.31,1471150800,64.59,1471089600,59.31,1471150800,54.75,0.77,1021.4,6.63,12.74,1471086000,273,0.49,5,1471086000,6.22,58.81,2016-08-13 07:00:00,64.59,2016-08-13 13:00:00,58.81,2016-08-13 07:00:00,64.59,2016-08-13 13:00:00,"1617-152","Liverpool","Everton",53.43888889,-2.96638889,2016-08-13 06:00:00,"rain",
2017-05-12,"Light rain in the morning.","rain",2017-05-12 05:17:21,2017-05-12 20:53:48,0.55,0.0044,0.0219,0.95,60.47,1494597600,50.43,1494651600,60.47,1494597600,50.43,1494651600,50.78,0.89,995.81,1.79,11.84,1494619200,125,0.65,5,1494590400,4.66,49.06,2017-05-12 07:00:00,60.47,2017-05-12 15:00:00,47.81,2017-05-12 08:00:00,60.47,2017-05-12 15:00:00,"1617-153","West Bromwich","West Brom",52.50916667,-1.96388889,2017-05-12 10:00:00,"rain",
2017-04-29,"Mostly cloudy until evening.","partly-cloudy-day",2017-04-29 05:40:54,2017-04-29 20:31:47,0.11,0,0,0,54.12,1493474400,47.27,1493528400,54.12,1493474400,44.29,1493524800,39.97,0.73,1013.71,3,11.88,1493478000,156,0.58,5,1493463600,6.22,40.93,2017-04-29 05:00:00,54.12,2017-04-29 15:00:00,40.93,2017-04-29 05:00:00,54.12,2017-04-29 15:00:00,"1617-154","West Bromwich","West Brom",52.50916667,-1.96388889,,,
