"daily.time","daily.summary","daily.icon","daily.sunriseTime","daily.sunsetTime","daily.moonPhase","daily.precipIntensity","daily.precipIntensityMax","daily.precipIntensityMaxTime","daily.precipProbability","daily.temperatureHigh","daily.temperatureHighTime","daily.temperatureLow","daily.temperatureLowTime","daily.apparentTemperatureHigh","daily.apparentTemperatureHighTime","daily.apparentTemperatureLow","daily.apparentTemperatureLowTime","daily.dewPoint","daily.humidity","daily.pressure","daily.windSpeed","daily.windGust","daily.windGustTime","daily.windBearing","daily.cloudCover","daily.uvIndex","daily.uvIndexTime","daily.visibility","daily.temperatureMin","daily.temperatureMinTime","daily.temperatureMax","daily.temperatureMaxTime","daily.apparentTemperatureMin","daily.apparentTemperatureMinTime","daily.apparentTemperatureMax","daily.apparentTemperatureMaxTime","id","location","home.team","latitude","longitude","daily.precipType","daily.precipAccumulation"
2017-11-28,"Partly cloudy throughout the day.","partly-cloudy-day",2017-11-28 07:50:39,2017-11-28 15:57:37,0.31,0,0,,0,42.4,1511874000,34.8,1511920800,38.36,1511870400,29.6,1511928000,34.12,0.84,1008.57,4.58,10.2,1511884800,295,0.44,1,1511866800,6.22,36.03,2017-11-28 23:00:00,42.4,2017-11-28 13:00:00,31.24,2017-11-28 22:00:00,38.36,2017-11-28 12:00:00,"1718-156","Leicester","Leicester",52.62027778,-1.14222222,,
2017-11-18,"Partly cloudy throughout the day.","partly-cloudy-day",2017-11-18 07:34:05,2017-11-18 16:08:24,0.01,0,0,,0,48.43,1511013600,33.69,1511074800,46.5,1511013600,30.69,1511074800,38.76,0.84,1021.85,4.42,10.62,1510974000,252,0.51,1,1511002800,6.13,39,2017-11-18 04:00:00,48.43,2017-11-18 14:00:00,34.44,2017-11-18 01:00:00,46.5,2017-11-18 14:00:00,"1718-157","Leicester","Leicester",52.62027778,-1.14222222,,
2018-03-03,"Foggy throughout the day.","fog",2018-03-03 06:47:54,2018-03-03 17:47:57,0.56,0,0,,0,33.3,1520085600,32.3,1520114400,26.36,1520085600,23.97,1520107200,29.41,0.93,993.96,9.72,16.77,1520092800,64,0.91,2,1520074800,1.62,28.03,2018-03-03 00:00:00,33.3,2018-03-03 14:00:00,18.57,2018-03-03 00:00:00,26.36,2018-03-03 14:00:00,"1718-158","Leicester","Leicester",52.62027778,-1.14222222,,
2017-10-29,"Mostly cloudy until afternoon.","partly-cloudy-day",2017-10-29 06:57:19,2017-10-29 16:41:35,0.3,0,0,,0,53.45,1509282000,34.03,1509346800,53.45,1509282000,34.03,1509346800,43.97,0.77,1023.43,4.75,16.19,1509249600,327,0.44,1,1509271200,6.17,39.52,2017-10-29 23:00:00,58.13,2017-10-29 02:00:00,39.52,2017-10-29 23:00:00,58.13,2017-10-29 02:00:00,"1718-159","Leicester","Leicester",52.62027778,-1.14222222,,
2017-10-16,"Foggy in the morning.","fog",2017-10-16 07:33:35,2017-10-16 18:08:45,0.89,1e-04,0.0012,2017-10-16 08:00:00,0.29,67.9,1508155200,51.02,1508223600,67.97,1508155200,51.02,1508223600,54.13,0.8,1012.56,6.74,23.64,1508162400,180,0.52,2,1508151600,4.86,56.25,2017-10-16 00:00:00,67.9,2017-10-16 13:00:00,56.25,2017-10-16 00:00:00,67.97,2017-10-16 13:00:00,"1718-160","Leicester","Leicester",52.62027778,-1.14222222,"rain",
2017-09-23,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-09-23 06:53:55,2017-09-23 19:02:21,0.11,1e-04,0.0014,2017-09-23 00:00:00,0.43,66.2,1506178800,50.89,1506232800,66.2,1506178800,50.89,1506232800,53.07,0.82,1020.19,4.44,11.65,1506182400,167,0.62,3,1506164400,6.2,54.79,2017-09-23 23:00:00,66.2,2017-09-23 16:00:00,54.79,2017-09-23 23:00:00,66.2,2017-09-23 16:00:00,"1718-161","Leicester","Leicester",52.62027778,-1.14222222,"rain",
2017-09-09,"Mostly cloudy until evening.","partly-cloudy-day",2017-09-09 06:30:37,2017-09-09 19:35:55,0.61,0.0014,0.0091,2017-09-09 15:00:00,0.75,60.72,1504969200,48.38,1505019600,60.72,1504969200,47.1,1505019600,49.99,0.85,996.76,3.05,11.84,1504944000,260,0.44,4,1504954800,6.15,49.61,2017-09-09 07:00:00,60.72,2017-09-09 16:00:00,49.02,2017-09-09 07:00:00,60.72,2017-09-09 16:00:00,"1718-162","Leicester","Leicester",52.62027778,-1.14222222,"rain",
2017-08-19,"Partly cloudy throughout the day.","partly-cloudy-day",2017-08-19 05:55:29,2017-08-19 20:23:43,0.92,0,5e-04,2017-08-19 16:00:00,0,64.18,1503147600,50.77,1503205200,64.18,1503147600,50.77,1503205200,49.98,0.77,1015.08,5.14,16.29,1503144000,250,0.49,5,1503147600,6.22,50.33,2017-08-19 02:00:00,64.18,2017-08-19 14:00:00,50.33,2017-08-19 02:00:00,64.18,2017-08-19 14:00:00,"1718-163","Leicester","Leicester",52.62027778,-1.14222222,,
2018-01-01,"Partly cloudy throughout the day.","partly-cloudy-night",2018-01-01 08:17:04,2018-01-01 16:01:32,0.48,7e-04,0.0075,2018-01-01 19:00:00,0.49,43.77,1514833200,37.4,1514872800,39.03,1514815200,32.47,1514876400,37.18,0.84,996.89,7.45,24.68,1514833200,237,0.45,0,1514764800,6.2,39.79,2018-01-01 08:00:00,44.23,2018-01-01 20:00:00,33.45,2018-01-01 03:00:00,39.03,2018-01-01 14:00:00,"1718-164","Leicester","Leicester",52.62027778,-1.14222222,"rain",
2018-01-20,"Mostly cloudy throughout the day.","partly-cloudy-day",2018-01-20 08:04:22,2018-01-20 16:29:03,0.11,0.0017,0.0092,2018-01-20 14:00:00,0.52,36.39,1516446000,31.7,1516492800,36.39,1516446000,27.41,1516492800,32.42,0.91,1003.44,2.09,13.33,1516406400,214,0.73,1,1516449600,5.45,31.71,2018-01-20 22:00:00,36.39,2018-01-20 11:00:00,27.67,2018-01-20 01:00:00,36.39,2018-01-20 11:00:00,"1718-165","Leicester","Leicester",52.62027778,-1.14222222,"rain",
2018-02-03,"Mostly cloudy throughout the day.","partly-cloudy-day",2018-02-03 07:44:25,2018-02-03 16:54:53,0.61,0.0031,0.0086,2018-02-03 13:00:00,0.71,37.9,1517666400,35.33,1517731200,37.9,1517666400,30.36,1517724000,34.49,0.93,1007.99,0.41,7.55,1517698800,242,0.79,1,1517655600,5.1,33.84,2018-02-03 00:00:00,37.9,2018-02-03 14:00:00,31.1,2018-02-03 00:00:00,37.9,2018-02-03 14:00:00,"1718-166","Leicester","Leicester",52.62027778,-1.14222222,"rain",
2018-04-07,"Mostly cloudy throughout the day.","partly-cloudy-day",2018-04-07 06:25:41,2018-04-07 19:49:49,0.73,0,0,,0,59.07,1523109600,45.47,1523163600,59.07,1523109600,45.47,1523163600,45.32,0.82,1005.04,1.08,12.9,1523109600,191,0.58,5,1523102400,5.59,42.92,2018-04-07 06:00:00,59.07,2018-04-07 15:00:00,42.92,2018-04-07 06:00:00,59.07,2018-04-07 15:00:00,"1718-167","Leicester","Leicester",52.62027778,-1.14222222,,
2017-12-23,"Foggy in the morning.","fog",2017-12-23 08:16:02,2017-12-23 15:54:03,0.16,0,0,,0,48.21,1514037600,46.62,1514073600,45.54,1514037600,42.44,1514073600,44.92,0.93,1032.08,6.06,12.75,1514030400,238,0.75,0,1513987200,4.69,45.06,2017-12-23 09:00:00,48.37,2017-12-23 00:00:00,41.8,2017-12-23 10:00:00,47.21,2017-12-23 00:00:00,"1718-168","Leicester","Leicester",52.62027778,-1.14222222,,
2018-04-19,"Clear throughout the day.","clear-day",2018-04-19 05:58:38,2018-04-19 20:10:53,0.12,0,0,,0,78.97,1524146400,51.07,1524200400,78.97,1524146400,51.07,1524200400,52.22,0.64,1022.96,2.42,8.38,1524153600,175,0.02,2,1524124800,6.08,51.78,2018-04-19 06:00:00,78.97,2018-04-19 15:00:00,51.78,2018-04-19 06:00:00,78.97,2018-04-19 15:00:00,"1718-169","Leicester","Leicester",52.62027778,-1.14222222,,
2018-05-05,"Clear throughout the day.","clear-day",2018-05-05 05:26:14,2018-05-05 20:38:49,0.67,0,0,,0,71.06,1525536000,48.72,1525582800,71.06,1525536000,48.72,1525582800,50.48,0.73,1025.11,2.57,10.99,1525521600,178,0.08,7,1525521600,6.18,45.82,2018-05-05 06:00:00,71.06,2018-05-05 17:00:00,45.82,2018-05-05 06:00:00,71.06,2018-05-05 17:00:00,"1718-170","Leicester","Leicester",52.62027778,-1.14222222,,
2018-05-09,"Partly cloudy throughout the day.","partly-cloudy-day",2018-05-09 05:19:04,2018-05-09 20:45:36,0.79,0,0,,0,63.4,1525870800,46.65,1525928400,63.4,1525870800,43.05,1525932000,45.66,0.73,1008.64,4.67,14.99,1525874400,226,0.3,6,1525863600,6.11,45.95,2018-05-09 06:00:00,63.4,2018-05-09 14:00:00,45.95,2018-05-09 06:00:00,63.4,2018-05-09 14:00:00,"1718-171","Leicester","Leicester",52.62027778,-1.14222222,,
2017-11-04,"Partly cloudy in the morning.","partly-cloudy-day",2017-11-04 07:16:47,2017-11-04 16:44:22,0.52,3e-04,0.0044,2017-11-04 06:00:00,0.8,53.08,1509804000,41.75,1509854400,53.08,1509804000,36.71,1509854400,44.76,0.82,1007.01,5.93,16.88,1509800400,288,0.46,1,1509789600,5.29,44.11,2017-11-04 23:00:00,53.08,2017-11-04 14:00:00,39.91,2017-11-04 23:00:00,53.08,2017-11-04 14:00:00,"1718-172","Swansea","Swansea",51.64277778,-3.93472222,"rain",
2017-10-21,"Mostly cloudy throughout the day and windy until afternoon.","wind",2017-10-21 07:51:52,2017-10-21 18:11:00,0.06,0.0027,0.0158,2017-10-21 16:00:00,0.83,55.29,1508601600,48.95,1508655600,55.29,1508601600,44.04,1508644800,50.96,0.86,998,17.53,43.99,1508590800,236,0.72,2,1508583600,4.92,51.93,2017-10-21 23:00:00,58.33,2017-10-21 00:00:00,51.93,2017-10-21 23:00:00,58.33,2017-10-21 00:00:00,"1718-173","Swansea","Swansea",51.64277778,-3.93472222,"rain",
2018-05-13,"Clear throughout the day.","clear-day",2018-05-13 05:27:34,2018-05-13 20:59:22,0.92,0,0,,0,60.68,1526216400,39.36,1526274000,60.68,1526216400,39.36,1526274000,42.46,0.72,1016.68,5.13,16.94,1526230800,262,0.08,7,1526209200,6.22,39.91,2018-05-13 06:00:00,60.68,2018-05-13 14:00:00,38.56,2018-05-13 05:00:00,60.68,2018-05-13 14:00:00,"1718-174","Swansea","Swansea",51.64277778,-3.93472222,,
2017-10-14,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-10-14 07:39:46,2017-10-14 18:25:46,0.82,0,0,,0,63.3,1507978800,57.8,1508025600,63.4,1507978800,57.8,1508025600,58.55,0.91,1022.42,4.58,15.09,1507939200,206,0.75,2,1507978800,4.96,58.2,2017-10-14 23:00:00,63.3,2017-10-14 12:00:00,58.2,2017-10-14 23:00:00,63.4,2017-10-14 12:00:00,"1718-175","Swansea","Swansea",51.64277778,-3.93472222,,
2017-09-23,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-09-23 07:05:09,2017-09-23 19:13:26,0.11,2e-04,0.0034,2017-09-23 00:00:00,0.67,66.3,1506171600,56.72,1506222000,66.3,1506171600,56.72,1506222000,55.17,0.84,1018.8,4.93,14.51,1506171600,155,0.56,4,1506171600,5.94,57.88,2017-09-23 23:00:00,66.3,2017-09-23 14:00:00,57.88,2017-09-23 23:00:00,66.3,2017-09-23 14:00:00,"1718-176","Swansea","Swansea",51.64277778,-3.93472222,"rain",
2017-09-10,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-09-10 06:44:26,2017-09-10 19:43:43,0.64,0.0012,0.0071,2017-09-10 13:00:00,0.85,60.89,1505052000,54.61,1505084400,60.89,1505052000,54.61,1505084400,52.51,0.88,998.35,8.41,30.59,1505066400,246,0.59,4,1505044800,5.85,51.15,2017-09-10 05:00:00,60.89,2017-09-10 15:00:00,51.15,2017-09-10 05:00:00,60.89,2017-09-10 15:00:00,"1718-177","Swansea","Swansea",51.64277778,-3.93472222,"rain",
2017-08-19,"Partly cloudy throughout the day.","partly-cloudy-day",2017-08-19 06:09:14,2017-08-19 20:32:18,0.92,0,0,,0,63.63,1503154800,49.65,1503201600,63.63,1503154800,49.65,1503201600,51.6,0.76,1018.85,9.4,19.99,1503140400,268,0.55,5,1503144000,6.22,54.95,2017-08-19 05:00:00,63.63,2017-08-19 16:00:00,54.95,2017-08-19 05:00:00,63.63,2017-08-19 16:00:00,"1718-178","Swansea","Swansea",51.64277778,-3.93472222,,
2017-12-09,"Mostly cloudy throughout the day.","partly-cloudy-night",2017-12-09 08:11:35,2017-12-09 16:07:44,0.72,0,0,,0,40.19,1512824400,36.61,1512853200,40.19,1512824400,31.4,1512882000,31.32,0.81,1015.85,1.3,9.47,1512777600,306,0.59,0,1512777600,6.22,33.8,2017-12-09 05:00:00,40.19,2017-12-09 13:00:00,28.92,2017-12-09 06:00:00,40.19,2017-12-09 13:00:00,"1718-179","Swansea","Swansea",51.64277778,-3.93472222,,
2017-11-25,"Partly cloudy throughout the day.","partly-cloudy-day",2017-11-25 07:52:47,2017-11-25 16:15:51,0.22,0,0,,0,44.56,1511614800,39.24,1511683200,38.86,1511611200,33.88,1511679600,34.39,0.82,1019.37,6.82,15.94,1511607600,288,0.41,1,1511607600,6.13,35.12,2017-11-25 06:00:00,44.56,2017-11-25 13:00:00,30.59,2017-11-25 07:00:00,38.86,2017-11-25 12:00:00,"1718-180","Swansea","Swansea",51.64277778,-3.93472222,,
2018-01-30,"Foggy in the evening.","fog",2018-01-30 07:58:37,2018-01-30 17:01:53,0.46,0.001,0.0107,2018-01-30 21:00:00,0.91,45.31,1517320800,44.64,1517342400,42.98,1517328000,38.63,1517385600,37.31,0.92,1025.93,1.64,18.8,1517353200,183,0.66,1,1517310000,4.97,32.27,2018-01-30 05:00:00,47.98,2018-01-30 22:00:00,32.27,2018-01-30 05:00:00,44.64,2018-01-30 20:00:00,"1718-181","Swansea","Swansea",51.64277778,-3.93472222,"rain",
2018-05-08,"Mostly cloudy until evening.","partly-cloudy-day",2018-05-08 05:35:39,2018-05-08 20:51:25,0.76,0,0,,0,57.05,1525795200,43.06,1525834800,57.05,1525795200,41.43,1525834800,48.95,0.89,1012.39,7.22,18.47,1525795200,255,0.71,5,1525784400,4.38,49.27,2018-05-08 07:00:00,57.05,2018-05-08 17:00:00,46.81,2018-05-08 07:00:00,57.05,2018-05-08 17:00:00,"1718-182","Swansea","Swansea",51.64277778,-3.93472222,,
2018-04-28,"Mostly cloudy throughout the day.","partly-cloudy-day",2018-04-28 05:53:51,2018-04-28 20:34:55,0.45,0,0,,0,52.07,1524920400,41.87,1524981600,52.07,1524920400,38.15,1524981600,41.25,0.78,1011.57,1.77,10.6,1524931200,17,0.75,5,1524913200,6.12,44.76,2018-04-28 07:00:00,52.07,2018-04-28 14:00:00,43.09,2018-04-28 09:00:00,52.07,2018-04-28 14:00:00,"1718-183","Swansea","Swansea",51.64277778,-3.93472222,,
2018-04-14,"Foggy in the morning.","fog",2018-04-14 06:22:46,2018-04-14 20:11:21,0.94,0,0,,0,60.31,1523721600,48.3,1523764800,60.31,1523721600,44.89,1523772000,45.99,0.82,1014.85,4.15,15,1523707200,121,0.48,5,1523707200,4.01,44.8,2018-04-14 05:00:00,60.31,2018-04-14 17:00:00,44.8,2018-04-14 05:00:00,60.31,2018-04-14 17:00:00,"1718-184","Swansea","Swansea",51.64277778,-3.93472222,,
2018-03-03,"Mostly cloudy throughout the day.","partly-cloudy-day",2018-03-03 06:57:57,2018-03-03 18:00:14,0.56,9e-04,0.0055,2018-03-03 21:00:00,0.91,40.15,1520085600,35.15,1520110800,33.63,1520085600,27.3,1520110800,32.44,0.87,987.97,13.53,22,1520053200,74,0.81,2,1520074800,3.2,31.64,2018-03-03 00:00:00,40.15,2018-03-03 14:00:00,19.92,2018-03-03 01:00:00,33.63,2018-03-03 14:00:00,"1718-185","Swansea","Swansea",51.64277778,-3.93472222,"rain",
2018-02-10,"Light rain until afternoon.","rain",2018-02-10 07:40:29,2018-02-10 17:22:08,0.84,0.0067,0.0318,2018-02-10 12:00:00,0.91,48.58,1518271200,38.95,1518336000,44.72,1518271200,32.36,1518321600,42.15,0.93,1008.9,7.94,29.42,1518300000,225,0.72,1,1518256800,3.95,34.15,2018-02-10 01:00:00,49.44,2018-02-10 22:00:00,34.15,2018-02-10 01:00:00,44.72,2018-02-10 14:00:00,"1718-186","Swansea","Swansea",51.64277778,-3.93472222,"rain",
2018-01-22,"Mostly cloudy throughout the day.","partly-cloudy-day",2018-01-22 08:09:12,2018-01-22 16:47:42,0.17,0,0,,0,48.62,1516622400,46.52,1516651200,45.91,1516640400,42.99,1516651200,44.07,0.9,1013.79,5.4,12.68,1516658400,263,0.83,1,1516618800,4.53,45.27,2018-01-22 04:00:00,48.62,2018-01-22 12:00:00,42.95,2018-01-22 04:00:00,46.41,2018-01-22 01:00:00,"1718-187","Swansea","Swansea",51.64277778,-3.93472222,,
2018-01-02,"Light rain in the evening.","rain",2018-01-02 08:23:05,2018-01-02 16:18:46,0.52,0.006,0.0354,2018-01-02 20:00:00,0.8,51.87,1514898000,46.29,1514952000,51.87,1514898000,38.18,1514948400,44.38,0.91,1003.6,8.19,34.2,1514923200,232,0.72,1,1514894400,3.89,38.27,2018-01-02 04:00:00,53.09,2018-01-02 21:00:00,38.27,2018-01-02 04:00:00,53.09,2018-01-02 21:00:00,"1718-188","Swansea","Swansea",51.64277778,-3.93472222,"rain",
2017-12-23,"Foggy starting in the evening.","fog",2017-12-23 08:22:03,2017-12-23 16:10:22,0.16,0,0,,0,48.88,1514034000,48.36,1514102400,47.34,1514023200,44.49,1514102400,47.83,0.98,1035,5.62,13.48,1514044800,255,0.91,0,1513987200,2.75,47.76,2017-12-23 06:00:00,48.93,2017-12-23 23:00:00,43.2,2017-12-23 17:00:00,48.18,2017-12-23 00:00:00,"1718-189","Swansea","Swansea",51.64277778,-3.93472222,,
2017-12-13,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-12-13 08:15:34,2017-12-13 16:07:21,0.85,0.0027,0.0198,2017-12-13 11:00:00,0.62,48.03,1513166400,39.97,1513231200,43.79,1513152000,31.74,1513198800,40.6,0.86,997.77,10.18,25.78,1513191600,268,0.64,0,1513123200,5.62,40.59,2017-12-13 21:00:00,48.03,2017-12-13 12:00:00,31.74,2017-12-13 21:00:00,43.79,2017-12-13 08:00:00,"1718-190","Swansea","Swansea",51.64277778,-3.93472222,"rain",
2018-01-02,"Rain overnight.","rain",2018-01-02 08:06:54,2018-01-02 16:03:36,0.52,0.0054,0.044,2018-01-02 12:00:00,0.72,50.48,1514916000,46.03,1514959200,50.48,1514916000,39.94,1514959200,41.6,0.86,1005.17,5.52,21.35,1514930400,226,0.44,1,1514894400,5.27,39.52,2018-01-02 06:00:00,53.6,2018-01-02 23:00:00,35.89,2018-01-02 04:00:00,53.6,2018-01-02 23:00:00,"1718-191","London","West Ham",51.53861111,-0.01638889,"rain",
2018-05-13,"Partly cloudy until evening.","partly-cloudy-day",2018-05-13 05:12:19,2018-05-13 20:43:16,0.92,1e-04,0.0021,2018-05-13 00:00:00,0.22,63.09,1526227200,48.04,1526274000,63.09,1526227200,46.63,1526274000,45.86,0.74,1014.76,1.58,6.98,1526227200,297,0.37,7,1526209200,5.56,47.53,2018-05-13 06:00:00,63.09,2018-05-13 17:00:00,47.53,2018-05-13 06:00:00,63.09,2018-05-13 17:00:00,"1718-192","London","West Ham",51.53861111,-0.01638889,"rain",
2018-05-10,"Partly cloudy until afternoon.","partly-cloudy-day",2018-05-10 05:17:03,2018-05-10 20:38:34,0.83,0.0011,0.0074,2018-05-10 07:00:00,0.59,62.73,1525968000,43.87,1526011200,62.73,1525968000,43.87,1526011200,42.88,0.64,1014.34,3.28,11.83,1525946400,287,0.41,6,1525950000,6.18,50.12,2018-05-10 07:00:00,62.73,2018-05-10 17:00:00,50.12,2018-05-10 07:00:00,62.73,2018-05-10 17:00:00,"1718-193","London","West Ham",51.53861111,-0.01638889,"rain",
2018-04-29,"Overcast throughout the day.","cloudy",2018-04-29 05:36:34,2018-04-29 20:20:36,0.48,0,0,,0,45.97,1524996000,41.6,1525060800,43.4,1524988800,35.77,1525064400,41.7,0.88,1010.84,5.59,18.23,1525039200,19,0.98,4,1524999600,6.22,43.82,2018-04-29 22:00:00,45.97,2018-04-29 11:00:00,38.99,2018-04-29 23:00:00,45.79,2018-04-29 00:00:00,"1718-194","London","West Ham",51.53861111,-0.01638889,,
2018-04-16,"Partly cloudy until evening.","partly-cloudy-day",2018-04-16 06:02:59,2018-04-16 19:58:50,0.02,0,0,,0,59.1,1523890800,49.41,1523919600,59.1,1523890800,48.08,1523923200,42.94,0.7,1013.41,5.5,14.64,1523894400,218,0.53,4,1523872800,6.21,47.51,2018-04-16 07:00:00,59.1,2018-04-16 16:00:00,45.85,2018-04-16 07:00:00,59.1,2018-04-16 16:00:00,"1718-195","London","West Ham",51.53861111,-0.01638889,,
2018-03-31,"Mostly cloudy throughout the day.","partly-cloudy-day",2018-03-31 06:38:34,2018-03-31 19:32:06,0.51,7e-04,0.0072,2018-03-31 19:00:00,0.59,47.02,1522512000,39.62,1522555200,46.49,1522508400,36.36,1522551600,38.43,0.85,996.92,1.99,11.31,1522526400,247,0.89,3,1522494000,6.22,39.89,2018-03-31 03:00:00,47.02,2018-03-31 17:00:00,37,2018-03-31 02:00:00,46.49,2018-03-31 16:00:00,"1718-196","London","West Ham",51.53861111,-0.01638889,"rain",
2018-03-10,"Mostly cloudy until evening.","partly-cloudy-day",2018-03-10 06:26:35,2018-03-10 17:56:49,0.78,5e-04,0.0044,2018-03-10 00:00:00,0.55,56.43,1520694000,43.9,1520744400,56.43,1520694000,43.9,1520744400,48.56,0.89,994.93,4.62,11.5,1520697600,194,0.57,2,1520676000,5.64,45.77,2018-03-10 23:00:00,56.43,2018-03-10 15:00:00,45.77,2018-03-10 23:00:00,56.43,2018-03-10 15:00:00,"1718-197","London","West Ham",51.53861111,-0.01638889,"rain",
2018-02-10,"Mostly cloudy throughout the day.","partly-cloudy-night",2018-02-10 07:24:33,2018-02-10 17:06:44,0.84,0.0028,0.0123,2018-02-10 15:00:00,0.67,46.07,1518289200,39.72,1518336000,41.71,1518289200,34.35,1518336000,35.97,0.87,1011.32,5.65,17.55,1518289200,211,0.53,1,1518256800,5.52,29.85,2018-02-10 05:00:00,49.01,2018-02-10 23:00:00,29.85,2018-02-10 05:00:00,45.12,2018-02-10 23:00:00,"1718-198","London","West Ham",51.53861111,-0.01638889,"rain",
2018-01-30,"Mostly cloudy starting in the afternoon.","partly-cloudy-night",2018-01-30 07:42:35,2018-01-30 16:46:33,0.46,2e-04,0.0015,2018-01-30 23:00:00,0.26,47.39,1517320800,44.77,1517342400,45.76,1517317200,41.78,1517342400,35.94,0.84,1026.59,2.65,10.57,1517353200,207,0.38,1,1517310000,5.82,31.42,2018-01-30 08:00:00,47.87,2018-01-30 23:00:00,31.42,2018-01-30 08:00:00,45.76,2018-01-30 13:00:00,"1718-199","London","West Ham",51.53861111,-0.01638889,"rain",
2018-01-20,"Light rain in the morning and afternoon.","rain",2018-01-20 07:55:21,2018-01-20 16:29:03,0.11,0.0051,0.028,2018-01-20 15:00:00,0.74,40.14,1516456800,34.32,1516507200,40.14,1516456800,32.82,1516482000,35.52,0.9,1003.51,0.74,8.73,1516474800,34,0.71,1,1516446000,5.19,36.38,2018-01-20 23:00:00,40.14,2018-01-20 14:00:00,32.82,2018-01-20 21:00:00,40.14,2018-01-20 14:00:00,"1718-200","London","West Ham",51.53861111,-0.01638889,"rain",
2017-12-23,"Overcast throughout the day.","cloudy",2017-12-23 08:05:51,2017-12-23 15:55:14,0.16,0,0,,0,49.24,1514012400,46.86,1514088000,47.39,1514012400,43.52,1514091600,46.05,0.9,1033.51,5.5,10.94,1514062800,249,0.99,0,1513987200,5.95,47.68,2017-12-23 20:00:00,50.24,2017-12-23 00:00:00,44.73,2017-12-23 19:00:00,50.24,2017-12-23 00:00:00,"1718-201","London","West Ham",51.53861111,-0.01638889,,
2017-12-13,"Mostly cloudy throughout the day.","partly-cloudy-day",2017-12-13 07:59:22,2017-12-13 15:52:12,0.85,0.0099,0.0326,2017-12-13 17:00:00,0.76,48.21,1513177200,37.97,1513213200,44.89,1513177200,32.07,1513216800,40.47,0.89,996.49,5.9,19.47,1513180800,239,0.59,0,1513123200,5.75,38.95,2017-12-13 22:00:00,48.21,2017-12-13 15:00:00,32.29,2017-12-13 23:00:00,44.89,2017-12-13 15:00:00,"1718-202","London","West Ham",51.53861111,-0.01638889,"rain",
2017-12-09,"Mostly cloudy overnight.","partly-cloudy-night",2017-12-09 07:55:24,2017-12-09 15:52:34,0.72,0,0,,0,39.08,1512824400,32.76,1512860400,35.54,1512831600,30.15,1512892800,28.68,0.8,1014.93,3.76,9.51,1512777600,262,0.09,1,1512820800,6.22,30.7,2017-12-09 08:00:00,39.08,2017-12-09 13:00:00,26.03,2017-12-09 08:00:00,35.54,2017-12-09 15:00:00,"1718-203","London","West Ham",51.53861111,-0.01638889,,
2017-11-24,"Partly cloudy in the morning.","partly-cloudy-night",2017-11-24 07:35:05,2017-11-24 16:01:34,0.18,0,0,,0,46.22,1511528400,31.48,1511575200,46.22,1511528400,31.48,1511575200,36.09,0.8,1010.5,0.76,2.83,1511517600,284,0.18,1,1511521200,6.2,32.62,2017-11-24 23:00:00,46.22,2017-11-24 13:00:00,32.62,2017-11-24 23:00:00,46.22,2017-11-24 13:00:00,"1718-204","London","West Ham",51.53861111,-0.01638889,,
2017-11-04,"Mostly cloudy until evening.","partly-cloudy-day",2017-11-04 07:00:48,2017-11-04 16:28:59,0.52,0.0045,0.0178,2017-11-04 03:00:00,0.7,56.36,1509793200,38.97,1509865200,56.36,1509793200,35.43,1509865200,49.14,0.89,1004.96,1.91,11.17,1509800400,270,0.63,1,1509789600,4.23,43.35,2017-11-04 23:00:00,56.36,2017-11-04 11:00:00,43.19,2017-11-04 22:00:00,56.36,2017-11-04 11:00:00,"1718-205","London","West Ham",51.53861111,-0.01638889,"rain",
2017-10-20,"Light rain overnight.","rain",2017-10-20 07:34:15,2017-10-20 17:57:35,0.03,0.0033,0.0197,2017-10-20 00:00:00,0.76,58.58,1508508000,53.63,1508526000,58.58,1508508000,53.63,1508526000,49.9,0.82,1003.82,5.89,15.57,1508479200,223,0.62,2,1508497200,6.01,53.41,2017-10-20 19:00:00,58.58,2017-10-20 15:00:00,53.41,2017-10-20 19:00:00,58.58,2017-10-20 15:00:00,"1718-206","London","West Ham",51.53861111,-0.01638889,"rain",
2017-09-30,"Mostly cloudy starting in the afternoon.","partly-cloudy-night",2017-09-30 07:00:45,2017-09-30 18:41:34,0.32,8e-04,0.0089,2017-09-30 22:00:00,0.59,62.38,1506772800,56.92,1506823200,62.38,1506772800,56.92,1506823200,50.92,0.82,1016.63,3.9,10.06,1506772800,210,0.3,3,1506769200,6.22,51.55,2017-09-30 07:00:00,62.38,2017-09-30 13:00:00,51.55,2017-09-30 07:00:00,62.38,2017-09-30 13:00:00,"1718-207","London","West Ham",51.53861111,-0.01638889,"rain",
2017-09-23,"Mostly cloudy until evening.","partly-cloudy-day",2017-09-23 06:49:30,2017-09-23 18:57:46,0.11,0,2e-04,2017-09-23 09:00:00,0,66.38,1506171600,51.97,1506232800,66.38,1506171600,51.97,1506232800,51.15,0.75,1021.85,2.62,9.36,1506168000,164,0.45,3,1506160800,6.22,53.84,2017-09-23 00:00:00,66.38,2017-09-23 14:00:00,53.84,2017-09-23 00:00:00,66.38,2017-09-23 14:00:00,"1718-208","London","West Ham",51.53861111,-0.01638889,,
