"daily.time","daily.summary","daily.icon","daily.sunriseTime","daily.sunsetTime","daily.moonPhase","daily.precipIntensity","daily.precipIntensityMax","daily.precipProbability","daily.temperatureHigh","daily.temperatureHighTime","daily.temperatureLow","daily.temperatureLowTime","daily.apparentTemperatureHigh","daily.apparentTemperatureHighTime","daily.apparentTemperatureLow","daily.apparentTemperatureLowTime","daily.dewPoint","daily.humidity","daily.pressure","daily.windSpeed","daily.windGust","daily.windGustTime","daily.windBearing","daily.cloudCover","daily.uvIndex","daily.uvIndexTime","daily.visibility","daily.temperatureMin","daily.temperatureMinTime","daily.temperatureMax","daily.temperatureMaxTime","daily.apparentTemperatureMin","daily.apparentTemperatureMinTime","daily.apparentTemperatureMax","daily.apparentTemperatureMaxTime","id","location","home.team","latitude","longitude","daily.precipIntensityMaxTime","daily.precipType","daily.precipAccumulation"
2012-11-24,"Rain in the evening and overnight.","rain",2012-11-24 07:53:07,2012-11-24 16:01:53,0.38,0.0043,0.0175,0.79,44.13,1353765600,43.21,1353830400,42.4,1353765600,38.25,1353830400,37.44,0.91,1011.1,2.66,13.67,1353783600,83,0.4,1,1353758400,5.95,34.07,2012-11-24 08:00:00,44.41,2012-11-24 23:00:00,34.07,2012-11-24 08:00:00,42.4,2012-11-24 14:00:00,"1213-280","Trafford","Man United",53.46305556,-2.29138889,2012-11-24 18:00:00,"rain",
2012-11-03,"Partly cloudy throughout the day.","partly-cloudy-day",2012-11-03 07:14:16,2012-11-03 16:33:42,0.64,0,2e-04,0,47.7,1351951200,34.48,1352012400,46.08,1351954800,34.48,1352012400,35.74,0.84,993.36,1.96,9.97,1351947600,207,0.37,1,1351936800,6.21,36.16,2012-11-03 06:00:00,47.7,2012-11-03 14:00:00,35.76,2012-11-03 21:00:00,46.08,2012-11-03 15:00:00,"1213-281","Trafford","Man United",53.46305556,-2.29138889,2012-11-03 10:00:00,,
2012-10-20,"Partly cloudy until afternoon.","partly-cloudy-day",2012-10-20 07:47:27,2012-10-20 18:02:31,0.18,0,0,0,58.77,1350741600,42.22,1350802800,58.77,1350741600,42.22,1350802800,47.17,0.85,1014.38,1.16,5.84,1350734400,188,0.26,2,1350734400,6.11,46.29,2012-10-20 07:00:00,58.77,2012-10-20 15:00:00,46.29,2012-10-20 07:00:00,58.77,2012-10-20 15:00:00,"1213-282","Trafford","Man United",53.46305556,-2.29138889,,,
2012-09-29,"Partly cloudy until afternoon.","partly-cloudy-day",2012-09-29 07:09:18,2012-09-29 18:51:45,0.48,9e-04,0.0066,0.63,56.79,1348927200,48.01,1348959600,56.79,1348927200,47.23,1348966800,44.89,0.79,1015.58,3.69,16.22,1348916400,269,0.32,3,1348920000,6.22,47.36,2012-09-29 04:00:00,56.79,2012-09-29 15:00:00,46.35,2012-09-29 07:00:00,56.79,2012-09-29 15:00:00,"1213-283","Trafford","Man United",53.46305556,-2.29138889,2012-09-29 02:00:00,"rain",
2012-09-15,"Mostly cloudy throughout the day.","partly-cloudy-day",2012-09-15 06:44:57,2012-09-15 19:26:14,0.97,0,0,0,64.77,1347717600,55.07,1347750000,64.77,1347717600,55.07,1347750000,50.32,0.76,1015.55,2.69,9.21,1347699600,267,0.65,4,1347710400,6.19,53.01,2012-09-15 03:00:00,64.77,2012-09-15 15:00:00,53.01,2012-09-15 03:00:00,64.77,2012-09-15 15:00:00,"1213-284","Trafford","Man United",53.46305556,-2.29138889,,,
2012-08-25,"Rain starting in the evening.","rain",2012-08-25 06:08:36,2012-08-25 20:16:39,0.28,0.0148,0.0564,0.88,67.81,1345892400,56.01,1345957200,67.81,1345892400,56.01,1345957200,57.43,0.89,1000.03,1.09,9.45,1345921200,321,0.65,5,1345896000,5.7,56.67,2012-08-25 23:00:00,67.81,2012-08-25 12:00:00,56.67,2012-08-25 23:00:00,67.81,2012-08-25 12:00:00,"1213-285","Trafford","Man United",53.46305556,-2.29138889,2012-08-25 21:00:00,"rain",
2013-05-12,"Partly cloudy starting in the afternoon.","partly-cloudy-day",2013-05-12 05:04:25,2013-05-12 21:02:07,0.08,0.0018,0.0152,0.87,53.46,1368352800,41.51,1368417600,53.46,1368352800,36.82,1368421200,42.63,0.78,1006.8,5.87,17.51,1368356400,248,0.44,5,1368352800,6.18,44.73,2013-05-12 05:00:00,53.46,2013-05-12 11:00:00,41.4,2013-05-12 06:00:00,53.46,2013-05-12 11:00:00,"1213-286","Sunderland","Sunderland",54.91444444,-1.38833333,2013-05-12 14:00:00,"rain",
2013-05-06,"Clear throughout the day.","clear-day",2013-05-06 05:15:55,2013-05-06 20:50:57,0.89,0,0,0,64.75,1367856000,42.16,1367899200,64.75,1367856000,42.16,1367899200,44.54,0.67,1017.91,2.89,13.52,1367841600,237,0.22,6,1367841600,6.21,46.19,2013-05-06 05:00:00,64.75,2013-05-06 17:00:00,45.33,2013-05-06 05:00:00,64.75,2013-05-06 17:00:00,"1213-287","Sunderland","Sunderland",54.91444444,-1.38833333,,,
2013-04-20,"Partly cloudy in the afternoon.","partly-cloudy-day",2013-04-20 05:50:58,2013-04-20 20:20:01,0.31,0,0,0,59.89,1366470000,40.96,1366520400,59.89,1366470000,37.06,1366524000,35.18,0.63,1029.18,4.37,17.89,1366466400,221,0.21,5,1366459200,6.21,35.86,2013-04-20 06:00:00,59.89,2013-04-20 16:00:00,35.57,2013-04-20 03:00:00,59.89,2013-04-20 16:00:00,"1213-288","Sunderland","Sunderland",54.91444444,-1.38833333,,,
2013-03-30,"Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day",2013-03-30 05:42:43,2013-03-30 18:39:25,0.61,0,8e-04,0,41.33,1364644800,28.14,1364688000,39.6,1364662800,28.14,1364688000,25.38,0.66,1015.02,2.19,11.04,1364637600,62,0.34,4,1364644800,6.18,29.39,2013-03-30 23:00:00,41.33,2013-03-30 12:00:00,29.39,2013-03-30 23:00:00,39.6,2013-03-30 17:00:00,"1213-289","Sunderland","Sunderland",54.91444444,-1.38833333,2013-03-30 10:00:00,,
2013-03-17,"Light rain in the morning and evening.","rain",2013-03-17 06:15:59,2013-03-17 18:14:15,0.19,0.0088,0.0376,0.92,42.65,1363525200,35.98,1363550400,39.09,1363525200,31.97,1363593600,35.42,0.87,988.79,2.8,14.86,1363518000,153,0.66,3,1363521600,4.89,35.5,2013-03-17 19:00:00,42.65,2013-03-17 13:00:00,34.84,2013-03-17 08:00:00,39.89,2013-03-17 02:00:00,"1213-290","Sunderland","Sunderland",54.91444444,-1.38833333,2013-03-17 18:00:00,"rain",
2013-03-02,"Mostly cloudy starting in the afternoon.","partly-cloudy-night",2013-03-02 06:53:38,2013-03-02 17:44:32,0.66,0,0,0,51.33,1362236400,41.49,1362297600,51.33,1362236400,41.49,1362297600,34.17,0.77,1026.71,1.43,10.12,1362222000,291,0.47,2,1362225600,6.21,30.88,2013-03-02 05:00:00,51.33,2013-03-02 15:00:00,30.88,2013-03-02 05:00:00,51.33,2013-03-02 15:00:00,"1213-291","Sunderland","Sunderland",54.91444444,-1.38833333,,,
2013-02-09,"Partly cloudy throughout the day.","partly-cloudy-day",2013-02-09 07:41:18,2013-02-09 17:00:56,0.97,0,0,0,42.35,1360414800,34.29,1360472400,42.35,1360414800,30.23,1360479600,34.2,0.85,1016.78,0.62,5.33,1360371600,261,0.45,1,1360407600,6.21,35.62,2013-02-09 23:00:00,42.35,2013-02-09 13:00:00,35.62,2013-02-09 23:00:00,42.35,2013-02-09 13:00:00,"1213-292","Sunderland","Sunderland",54.91444444,-1.38833333,,,
2013-01-29,"Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day",2013-01-29 08:01:59,2013-01-29 16:37:52,0.57,8e-04,0.0087,0.79,53.68,1359482400,43.81,1359532800,53.68,1359482400,37.58,1359532800,41.69,0.8,990.04,9.85,30.58,1359486000,236,0.37,1,1359457200,6.21,45.16,2013-01-29 08:00:00,53.68,2013-01-29 18:00:00,39.91,2013-01-29 07:00:00,53.68,2013-01-29 18:00:00,"1213-293","Sunderland","Sunderland",54.91444444,-1.38833333,2013-01-29 19:00:00,"rain",
2013-01-12,"Partly cloudy throughout the day.","partly-cloudy-day",2013-01-12 08:24:34,2013-01-12 16:05:31,0.03,3e-04,0.0034,0.36,39.56,1357999200,31.56,1358064000,39.56,1357999200,31.56,1358064000,33.95,0.87,1016.7,2.01,8.33,1357992000,121,0.6,0,1357948800,5.31,34.45,2013-01-12 23:00:00,39.56,2013-01-12 14:00:00,34.45,2013-01-12 23:00:00,39.56,2013-01-12 14:00:00,"1213-294","Sunderland","Sunderland",54.91444444,-1.38833333,2013-01-12 10:00:00,"rain",
2012-12-29,"Light rain until afternoon.","rain",2012-12-29 08:31:25,2012-12-29 15:46:35,0.53,0.0044,0.0231,1,48.94,1356764400,36.77,1356850800,46.14,1356764400,28.83,1356847200,42.73,0.86,992.2,6.91,28.86,1356742800,215,0.38,0,1356739200,6.18,39.61,2012-12-29 21:00:00,54.39,2012-12-29 01:00:00,36.02,2012-12-29 20:00:00,54.39,2012-12-29 01:00:00,"1213-295","Sunderland","Sunderland",54.91444444,-1.38833333,2012-12-29 10:00:00,"rain",
2012-12-26,"Rain starting in the evening.","rain",2012-12-26 08:31:16,2012-12-26 15:43:53,0.44,0.0078,0.071,1,44.99,1356523200,39.5,1356584400,44.21,1356530400,35.27,1356591600,38.43,0.86,994.66,4.2,14.52,1356483600,243,0.47,0,1356480000,5.9,40.45,2012-12-26 21:00:00,44.99,2012-12-26 12:00:00,35.87,2012-12-26 01:00:00,44.21,2012-12-26 14:00:00,"1213-296","Sunderland","Sunderland",54.91444444,-1.38833333,2012-12-26 20:00:00,"rain",
2012-12-11,"Partly cloudy in the morning.","partly-cloudy-night",2012-12-11 08:21:47,2012-12-11 15:39:10,0.93,5e-04,0.0042,0.6,39.28,1355234400,30.52,1355266800,39.28,1355234400,27.25,1355263200,32.16,0.91,1028.48,2.13,6.82,1355220000,283,0.26,0,1355184000,6.21,30.52,2012-12-11 23:00:00,39.28,2012-12-11 14:00:00,27.25,2012-12-11 22:00:00,39.28,2012-12-11 14:00:00,"1213-297","Sunderland","Sunderland",54.91444444,-1.38833333,2012-12-11 03:00:00,"snow",0.057
2012-12-08,"Partly cloudy starting in the afternoon.","partly-cloudy-night",2012-12-08 08:18:17,2012-12-08 15:40:00,0.82,4e-04,0.0066,0.84,46.24,1354993200,43.12,1355040000,41.75,1354989600,37.68,1355040000,37.29,0.87,1018.54,5.61,18.31,1355007600,265,0.45,0,1354924800,6.1,34.78,2012-12-08 08:00:00,47.37,2012-12-08 22:00:00,33.96,2012-12-08 03:00:00,42.78,2012-12-08 21:00:00,"1213-298","Sunderland","Sunderland",54.91444444,-1.38833333,2012-12-08 00:00:00,"rain",
2012-11-27,"Light rain in the morning and overnight.","rain",2012-11-27 08:01:53,2012-11-27 15:47:49,0.47,0.0135,0.0499,1,45.88,1354021200,39.63,1354089600,42.63,1354017600,33.1,1354089600,40.84,0.89,1011.13,7.83,18.82,1353999600,9,0.55,0,1353974400,6.12,41.79,2012-11-27 22:00:00,45.88,2012-11-27 13:00:00,35.98,2012-11-27 21:00:00,42.63,2012-11-27 12:00:00,"1213-299","Sunderland","Sunderland",54.91444444,-1.38833333,2012-11-27 01:00:00,"rain",
2012-11-24,"Rain starting in the evening.","rain",2012-11-24 07:56:38,2012-11-24 15:51:08,0.38,0.0045,0.0401,1,40.02,1353765600,41.81,1353787200,40.02,1353765600,38.99,1353801600,35.16,0.92,1012.12,0.6,10.03,1353798000,120,0.48,0,1353715200,5.49,32.14,2012-11-24 08:00:00,43.35,2012-11-24 22:00:00,32.14,2012-11-24 08:00:00,43.29,2012-11-24 21:00:00,"1213-300","Sunderland","Sunderland",54.91444444,-1.38833333,2012-11-24 22:00:00,"rain",
2012-11-03,"Partly cloudy until afternoon.","partly-cloudy-day",2012-11-03 07:15:23,2012-11-03 16:25:22,0.64,0,0,0,45.17,1351954800,32.13,1352008800,45.17,1351954800,32.13,1352008800,35.22,0.87,990.94,1.57,10.72,1351944000,229,0.22,1,1351936800,6.14,35.06,2012-11-03 07:00:00,45.17,2012-11-03 15:00:00,33.44,2012-11-03 22:00:00,45.17,2012-11-03 15:00:00,"1213-301","Sunderland","Sunderland",54.91444444,-1.38833333,,,
2012-10-21,"Foggy starting in the evening.","fog",2012-10-21 07:48:53,2012-10-21 17:53:33,0.22,0,0,0,57.67,1350824400,44.98,1350864000,57.67,1350824400,44.98,1350864000,44.5,0.88,1021.01,0.19,4.82,1350831600,79,0.32,1,1350813600,4.59,39.17,2012-10-21 08:00:00,57.67,2012-10-21 14:00:00,39.17,2012-10-21 08:00:00,57.67,2012-10-21 14:00:00,"1213-302","Sunderland","Sunderland",54.91444444,-1.38833333,,,
2012-09-29,"Partly cloudy overnight.","partly-cloudy-night",2012-09-29 07:06:16,2012-09-29 18:47:33,0.48,0,0,0,56.9,1348927200,50.63,1348959600,56.9,1348927200,50.63,1348959600,43.51,0.74,1006.14,6.77,20.75,1348909200,267,0.22,2,1348912800,6.21,46.77,2012-09-29 02:00:00,56.9,2012-09-29 15:00:00,44.4,2012-09-29 02:00:00,56.9,2012-09-29 15:00:00,"1213-303","Sunderland","Sunderland",54.91444444,-1.38833333,,,
2012-09-15,"Partly cloudy overnight.","partly-cloudy-night",2012-09-15 06:40:19,2012-09-15 19:23:39,0.97,0,0,0,65.94,1347717600,55.13,1347750000,65.94,1347717600,55.13,1347750000,47.92,0.73,1011.6,6.02,16.53,1347667200,252,0.2,4,1347710400,6.21,50.46,2012-09-15 07:00:00,65.94,2012-09-15 15:00:00,50.46,2012-09-15 07:00:00,65.94,2012-09-15 15:00:00,"1213-304","Sunderland","Sunderland",54.91444444,-1.38833333,,,
2013-05-19,"Foggy in the morning.","fog",2013-05-19 04:53:07,2013-05-19 21:15:44,0.3,0,0,0,58.11,1368975600,52.3,1369015200,58.11,1368975600,52.3,1369015200,50,0.94,1012.17,1.13,8.09,1368986400,6,0.75,5,1368961200,2.75,47.29,2013-05-19 01:00:00,58.11,2013-05-19 16:00:00,47.29,2013-05-19 01:00:00,58.11,2013-05-19 16:00:00,"1213-305","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,,,
2013-04-27,"Partly cloudy until afternoon.","partly-cloudy-day",2013-04-27 05:35:41,2013-04-27 20:34:47,0.56,0.0022,0.0155,0.96,48,1367074800,37.6,1367107200,46.14,1367074800,33.91,1367110800,34.07,0.74,1017.28,3.81,17.84,1367060400,10,0.35,5,1367060400,6.21,36.81,2013-04-27 01:00:00,48,2013-04-27 16:00:00,33.06,2013-04-27 03:00:00,46.14,2013-04-27 16:00:00,"1213-306","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,2013-04-27 07:00:00,"rain",
2013-04-14,"Partly cloudy until evening.","partly-cloudy-day",2013-04-14 06:06:06,2013-04-14 20:09:25,0.13,0,0,0,62.22,1365933600,50.62,1366002000,62.22,1365933600,50.62,1366002000,48.17,0.76,1001.65,11.62,36.96,1365937200,202,0.53,4,1365937200,6.12,50.56,2013-04-14 00:00:00,62.22,2013-04-14 11:00:00,50.56,2013-04-14 00:00:00,62.22,2013-04-14 11:00:00,"1213-307","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,,,
2013-04-07,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-04-07 06:23:24,2013-04-07 19:55:48,0.9,0,0,0,44.71,1365339600,36.56,1365400800,44.56,1365332400,31.38,1365397200,32.17,0.78,1019.91,1.54,10.99,1365346800,78,0.66,3,1365328800,6.21,32.49,2013-04-07 07:00:00,44.71,2013-04-07 14:00:00,30.17,2013-04-07 06:00:00,44.56,2013-04-07 12:00:00,"1213-308","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,,,
2013-03-10,"Partly cloudy until evening.","partly-cloudy-day",2013-03-10 06:34:44,2013-03-10 18:01:24,0.96,4e-04,0.0052,0.63,36.33,1362920400,27.72,1362978000,29.02,1362909600,19.87,1362981600,25.53,0.71,1013.62,9.82,21.25,1362938400,72,0.51,2,1362913200,5.65,29.09,2013-03-10 23:00:00,36.33,2013-03-10 13:00:00,21.49,2013-03-10 22:00:00,29.89,2013-03-10 02:00:00,"1213-309","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,2013-03-10 11:00:00,"rain",
2013-02-24,"Partly cloudy throughout the day.","partly-cloudy-day",2013-02-24 07:09:06,2013-02-24 17:33:07,0.45,0.0025,0.0165,0.7,38.76,1361714400,34.27,1361743200,36.29,1361710800,31.34,1361739600,31.58,0.87,1028.71,3.19,9.86,1361739600,18,0.53,1,1361700000,5.28,32.74,2013-02-24 03:00:00,38.76,2013-02-24 14:00:00,29.46,2013-02-24 06:00:00,36.29,2013-02-24 13:00:00,"1213-310","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,2013-02-24 14:00:00,"rain",
2013-02-02,"Mostly cloudy overnight.","partly-cloudy-night",2013-02-02 07:56:05,2013-02-02 16:46:53,0.71,5e-04,0.0044,0.67,39.62,1359813600,31.81,1359842400,34.18,1359820800,27.51,1359838800,28.67,0.78,1016.63,5.94,15.23,1359813600,318,0.32,1,1359802800,6.21,31.81,2013-02-02 22:00:00,39.62,2013-02-02 14:00:00,26.7,2013-02-02 07:00:00,34.18,2013-02-02 16:00:00,"1213-311","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,2013-02-02 00:00:00,"rain",
2013-01-19,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-01-19 08:18:09,2013-01-19 16:18:39,0.26,6e-04,0.0027,0.55,35.26,1358600400,33.24,1358632800,30.63,1358618400,27.16,1358625600,30.72,0.88,1003.39,5.03,10.52,1358582400,102,0.74,0,1358553600,4.12,32.6,2013-01-19 00:00:00,35.26,2013-01-19 13:00:00,27,2013-01-19 00:00:00,33.11,2013-01-19 06:00:00,"1213-312","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,2013-01-19 20:00:00,"snow",0.037
2013-01-02,"Light rain in the morning.","rain",2013-01-02 08:32:01,2013-01-02 15:51:33,0.66,0.0046,0.0433,1,51.75,1357153200,51.49,1357156800,51.75,1357153200,51.49,1357156800,42.73,0.91,1015.86,5.75,16.08,1357164000,249,0.59,0,1357084800,5.96,38.31,2013-01-02 04:00:00,52.1,2013-01-02 23:00:00,35.54,2013-01-02 02:00:00,52.1,2013-01-02 23:00:00,"1213-313","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,2013-01-02 09:00:00,"rain",
2012-12-22,"Rain until evening, starting again overnight.","rain",2012-12-22 08:31:27,2012-12-22 15:41:44,0.32,0.0137,0.0687,1,44.06,1356192000,43.94,1356210000,40.99,1356202800,39.5,1356249600,41.88,0.98,1001.6,5.27,14.67,1356184800,125,0.78,0,1356134400,3.09,39.4,2012-12-22 05:00:00,44.22,2012-12-22 23:00:00,36.92,2012-12-22 09:00:00,42.6,2012-12-22 21:00:00,"1213-314","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,2012-12-22 14:00:00,"rain",
2012-12-15,"Partly cloudy until evening.","partly-cloudy-day",2012-12-15 08:26:59,2012-12-15 15:39:31,0.08,1e-04,0.0015,0.09,47.15,1355576400,38.45,1355644800,45.57,1355587200,37.23,1355634000,40.02,0.87,980.7,6.33,20.33,1355547600,231,0.49,0,1355529600,6.21,39.67,2012-12-15 00:00:00,47.15,2012-12-15 13:00:00,34.36,2012-12-15 01:00:00,45.57,2012-12-15 16:00:00,"1213-315","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,2012-12-15 05:00:00,"rain",
2012-12-03,"Foggy in the morning.","fog",2012-12-03 08:12:44,2012-12-03 15:43:15,0.65,0.0029,0.0121,0.95,40.98,1354543200,35.71,1354608000,34.91,1354539600,30.55,1354593600,33.83,0.91,1001.28,5.29,19.32,1354543200,262,0.57,0,1354492800,4.53,31.92,2012-12-03 00:00:00,40.98,2012-12-03 14:00:00,29.53,2012-12-03 03:00:00,34.91,2012-12-03 13:00:00,"1213-316","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,2012-12-03 12:00:00,"rain",
2012-11-17,"Partly cloudy in the morning.","partly-cloudy-night",2012-11-17 07:44:45,2012-11-17 16:01:14,0.13,0.0055,0.0432,1,46.89,1353157200,34.81,1353225600,44.42,1353153600,32.33,1353207600,39.51,0.89,1004.74,3.22,9.9,1353164400,245,0.42,1,1353153600,5.48,37.29,2012-11-17 23:00:00,46.89,2012-11-17 13:00:00,33.61,2012-11-17 22:00:00,44.42,2012-11-17 12:00:00,"1213-317","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,2012-11-17 02:00:00,"rain",
2012-11-11,"Mostly cloudy starting in the evening.","partly-cloudy-night",2012-11-11 07:32:50,2012-11-11 16:11:02,0.91,0,0,0,47.43,1352638800,34.01,1352685600,46.15,1352646000,34.01,1352685600,37.73,0.87,1007.77,3.82,10.49,1352631600,271,0.26,1,1352631600,6.21,37.88,2012-11-11 08:00:00,47.43,2012-11-11 13:00:00,33.88,2012-11-11 00:00:00,46.15,2012-11-11 15:00:00,"1213-318","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,,,
2012-10-28,"Drizzle in the morning.","rain",2012-10-28 07:04:09,2012-10-28 16:38:41,0.46,6e-04,0.008,1,49.36,1351422000,42.08,1351483200,46.88,1351429200,42.08,1351483200,42.74,0.88,1006.54,5.05,13.32,1351447200,247,0.49,1,1351418400,6.17,40.82,2012-10-28 01:00:00,49.36,2012-10-28 11:00:00,35.44,2012-10-28 01:00:00,46.88,2012-10-28 13:00:00,"1213-319","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,2012-10-28 03:00:00,"rain",
2012-10-07,"Clear throughout the day.","clear-day",2012-10-07 07:22:26,2012-10-07 18:28:10,0.73,0,0,0,55.09,1349618400,36.22,1349668800,55.09,1349618400,36.22,1349668800,39.53,0.82,1020.88,0.99,5.89,1349600400,282,0.09,2,1349604000,6.21,37.61,2012-10-07 07:00:00,55.09,2012-10-07 15:00:00,37.61,2012-10-07 07:00:00,55.09,2012-10-07 15:00:00,"1213-320","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,,,
2012-09-23,"Rain overnight.","rain",2012-09-23 06:56:01,2012-09-23 19:03:55,0.27,0,0,0,54.04,1348408800,48.68,1348459200,54.04,1348408800,46.14,1348459200,41.27,0.82,1014.13,3.18,11.5,1348401600,111,0.27,3,1348398000,6.21,36.07,2012-09-23 07:00:00,54.04,2012-09-23 15:00:00,36.07,2012-09-23 07:00:00,54.04,2012-09-23 15:00:00,"1213-321","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,,,
2012-09-02,"Mostly cloudy in the morning.","partly-cloudy-night",2012-09-02 06:17:10,2012-09-02 19:57:52,0.57,0,0,0,69.15,1346587200,54.98,1346630400,69.15,1346587200,54.98,1346630400,54.71,0.76,1020.38,3.91,13.2,1346540400,252,0.39,4,1346583600,6.21,56.03,2012-09-02 23:00:00,69.15,2012-09-02 13:00:00,56.03,2012-09-02 23:00:00,69.15,2012-09-02 13:00:00,"1213-322","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,,,
2012-08-18,"Light rain in the morning.","rain",2012-08-18 05:49:09,2012-08-18 20:34:13,0.03,0.0012,0.0135,1,72.54,1345294800,55.68,1345348800,72.9,1345294800,55.68,1345348800,59.76,0.81,1010.55,4.1,16.97,1345302000,223,0.41,5,1345287600,5.96,58.68,2012-08-18 23:00:00,72.54,2012-08-18 14:00:00,58.68,2012-08-18 23:00:00,72.9,2012-08-18 14:00:00,"1213-323","Newcastle upon Tyne","Newcastle",54.97555556,-1.62166667,2012-08-18 08:00:00,"rain",
2013-05-19,"Partly cloudy throughout the day.","partly-cloudy-day",2013-05-19 05:04:22,2013-05-19 20:53:02,0.3,0,0,0,65.83,1368975600,52.4,1369022400,65.83,1368975600,52.4,1369022400,46.54,0.71,1011.16,1.98,10.17,1368972000,29,0.38,5,1368961200,5.92,47.6,2013-05-19 04:00:00,65.83,2013-05-19 16:00:00,47.6,2013-05-19 04:00:00,65.83,2013-05-19 16:00:00,"1213-324","London","Chelsea",51.48166667,-0.19111111,,,
2013-05-08,"Light rain in the morning.","rain",2013-05-08 05:20:54,2013-05-08 20:36:12,0.95,0.0021,0.0241,0.71,62.63,1368025200,44.49,1368075600,62.63,1368025200,42.65,1368072000,49.89,0.78,1007.35,3.22,14.6,1368025200,217,0.54,5,1368010800,5.35,52.04,2013-05-08 23:00:00,62.63,2013-05-08 16:00:00,52.04,2013-05-08 23:00:00,62.63,2013-05-08 16:00:00,"1213-325","London","Chelsea",51.48166667,-0.19111111,2013-05-08 08:00:00,"rain",
2013-04-28,"Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day",2013-04-28 05:38:57,2013-04-28 20:19:49,0.6,0,0,0,54.25,1367161200,46.38,1367215200,54.25,1367161200,43.95,1367215200,33.88,0.66,1017.07,3.04,12.24,1367168400,236,0.21,6,1367146800,6.21,32.97,2013-04-28 06:00:00,54.25,2013-04-28 16:00:00,32.97,2013-04-28 06:00:00,54.25,2013-04-28 16:00:00,"1213-326","London","Chelsea",51.48166667,-0.19111111,,,
2013-04-07,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-04-07 06:23:01,2013-04-07 19:44:44,0.9,0,0,0,51.06,1365343200,38.43,1365390000,51.06,1365343200,34.48,1365393600,26.58,0.6,1020.29,1.96,9.47,1365343200,131,0.46,4,1365332400,6.19,29.06,2013-04-07 07:00:00,51.06,2013-04-07 15:00:00,29.06,2013-04-07 07:00:00,51.06,2013-04-07 15:00:00,"1213-327","London","Chelsea",51.48166667,-0.19111111,,,
2013-03-17,"Light rain starting in the afternoon, continuing until evening.","rain",2013-03-17 06:10:52,2013-03-17 18:09:48,0.19,0.0076,0.0418,0.73,44.62,1363514400,31.27,1363579200,42.69,1363532400,31.27,1363579200,37.71,0.89,990.29,1.83,11.64,1363514400,195,0.67,3,1363518000,6.05,35.43,2013-03-17 23:00:00,44.62,2013-03-17 10:00:00,35.43,2013-03-17 23:00:00,42.69,2013-03-17 15:00:00,"1213-328","London","Chelsea",51.48166667,-0.19111111,2013-03-17 16:00:00,"rain",
2013-03-02,"Mostly cloudy until evening.","partly-cloudy-day",2013-03-02 06:44:31,2013-03-02 17:44:04,0.66,0,0,0,41.52,1362236400,28.86,1362283200,41.52,1362236400,28.86,1362283200,30.2,0.75,1027.74,2.26,8.45,1362182400,44,0.62,2,1362222000,6.18,31.15,2013-03-02 23:00:00,41.52,2013-03-02 15:00:00,31.15,2013-03-02 23:00:00,41.52,2013-03-02 15:00:00,"1213-329","London","Chelsea",51.48166667,-0.19111111,,,
2013-02-09,"Mostly cloudy throughout the day.","partly-cloudy-day",2013-02-09 07:26:30,2013-02-09 17:06:09,0.97,4e-04,0.002,0.29,39.03,1360418400,37.33,1360440000,39.03,1360418400,37.07,1360479600,33.68,0.87,1018.83,0.53,9.24,1360368000,219,0.71,1,1360404000,5.86,34.5,2013-02-09 05:00:00,39.03,2013-02-09 14:00:00,33.28,2013-02-09 00:00:00,39.03,2013-02-09 14:00:00,"1213-330","London","Chelsea",51.48166667,-0.19111111,2013-02-09 13:00:00,"rain",
2013-01-20,"Foggy until evening.","fog",2013-01-20 07:55:36,2013-01-20 16:30:21,0.3,2e-04,0.0013,0.22,32.56,1358694000,30.84,1358751600,32.56,1358694000,30.84,1358751600,28.26,0.89,995,3.72,11.11,1358661600,23,0.87,1,1358679600,3.1,30.06,2013-01-20 09:00:00,32.56,2013-01-20 15:00:00,24.1,2013-01-20 05:00:00,32.56,2013-01-20 15:00:00,"1213-331","London","Chelsea",51.48166667,-0.19111111,2013-01-20 17:00:00,"snow",0.028
