"daily.time","daily.summary","daily.icon","daily.sunriseTime","daily.sunsetTime","daily.moonPhase","daily.precipIntensity","daily.precipIntensityMax","daily.precipProbability","daily.temperatureHigh","daily.temperatureHighTime","daily.temperatureLow","daily.temperatureLowTime","daily.apparentTemperatureHigh","daily.apparentTemperatureHighTime","daily.apparentTemperatureLow","daily.apparentTemperatureLowTime","daily.dewPoint","daily.humidity","daily.pressure","daily.windSpeed","daily.windGust","daily.windGustTime","daily.windBearing","daily.cloudCover","daily.uvIndex","daily.uvIndexTime","daily.visibility","daily.temperatureMin","daily.temperatureMinTime","daily.temperatureMax","daily.temperatureMaxTime","daily.apparentTemperatureMin","daily.apparentTemperatureMinTime","daily.apparentTemperatureMax","daily.apparentTemperatureMaxTime","id","location","home.team","latitude","longitude","daily.precipIntensityMaxTime","daily.precipType","daily.precipAccumulation"
2015-05-04,"Rain overnight.","rain",2015-05-04 05:21:25,2015-05-04 20:37:37,0.51,0,0,0,62.73,1430748000,48.77,1430794800,62.73,1430748000,44.52,1430798400,46.35,0.73,999.68,6.42,12.87,1430730000,206,0.4,6,1430740800,6.21,50.68,2015-05-04 07:00:00,62.73,2015-05-04 15:00:00,50.68,2015-05-04 07:00:00,62.73,2015-05-04 15:00:00,"1415-155","Kingston upon Hull","Hull",53.74611111,-0.3675,,,
2015-04-28,"Partly cloudy until evening.","partly-cloudy-day",2015-04-28 05:33:39,2015-04-28 20:26:39,0.32,0,0,0,52.68,1430233200,40.39,1430265600,52.68,1430233200,36.06,1430265600,32.14,0.62,1011.45,8.98,25.28,1430222400,249,0.38,5,1430218800,6.18,38.69,2015-04-28 06:00:00,52.68,2015-04-28 16:00:00,33.31,2015-04-28 03:00:00,52.68,2015-04-28 16:00:00,"1415-156","Kingston upon Hull","Hull",53.74611111,-0.3675,,,
2015-03-22,"Mostly cloudy until afternoon.","partly-cloudy-day",2015-03-22 06:00:39,2015-03-22 18:18:38,0.08,0,0,0,48.54,1427036400,35.58,1427090400,45.61,1427032800,28.44,1427090400,34.98,0.75,1025.72,3.84,10.16,1427029200,189,0.44,3,1427022000,6.16,35.66,2015-03-22 06:00:00,48.54,2015-03-22 15:00:00,34.2,2015-03-22 23:00:00,45.61,2015-03-22 14:00:00,"1415-157","Kingston upon Hull","Hull",53.74611111,-0.3675,,,
2015-03-03,"Partly cloudy throughout the day.","partly-cloudy-day",2015-03-03 06:46:47,2015-03-03 17:42:59,0.43,0,0,0,43.69,1425394800,37.85,1425448800,36.82,1425387600,30.83,1425448800,30.82,0.74,1010.09,10.43,22,1425398400,234,0.32,2,1425380400,6.22,34.18,2015-03-03 03:00:00,43.69,2015-03-03 15:00:00,25.54,2015-03-03 04:00:00,36.82,2015-03-03 13:00:00,"1415-158","Kingston upon Hull","Hull",53.74611111,-0.3675,,,
2015-02-21,"Partly cloudy in the morning.","partly-cloudy-night",2015-02-21 07:09:37,2015-02-21 17:23:29,0.09,0,0,0,44.54,1424530800,32.09,1424581200,39.24,1424530800,26.26,1424581200,32.2,0.81,998.66,6.3,14.41,1424527200,277,0.23,2,1424520000,6.2,33.68,2015-02-21 08:00:00,44.54,2015-02-21 15:00:00,29.18,2015-02-21 05:00:00,39.24,2015-02-21 15:00:00,"1415-159","Kingston upon Hull","Hull",53.74611111,-0.3675,,,
2015-02-10,"Foggy throughout the day.","fog",2015-02-10 07:32:36,2015-02-10 17:01:29,0.7,0,0,0,37.37,1423594800,37.05,1423605600,34.68,1423591200,31.34,1423605600,34.3,0.96,1031.38,4.69,9.33,1423580400,214,0.78,1,1423562400,1.14,32.15,2015-02-10 02:00:00,37.42,2015-02-10 21:00:00,28.8,2015-02-10 09:00:00,34.68,2015-02-10 18:00:00,"1415-160","Kingston upon Hull","Hull",53.74611111,-0.3675,,,
2015-01-31,"Mostly cloudy throughout the day.","partly-cloudy-day",2015-01-31 07:50:45,2015-01-31 16:41:27,0.39,0.0012,0.0166,0.65,39.02,1422723600,35.73,1422738000,31.19,1422723600,27.28,1422738000,31.99,0.86,982.46,8.94,21,1422709200,312,0.61,1,1422702000,5.85,32.24,2015-01-31 00:00:00,39.02,2015-01-31 17:00:00,27.28,2015-01-31 21:00:00,31.19,2015-01-31 17:00:00,"1415-161","Kingston upon Hull","Hull",53.74611111,-0.3675,2015-01-31 10:00:00,"rain",
2015-01-01,"Mostly cloudy throughout the day.","partly-cloudy-night",2015-01-01 08:20:09,2015-01-01 15:52:01,0.38,0,0,0,54.75,1420138800,42.97,1420185600,54.75,1420138800,34.97,1420182000,46.06,0.88,1018.04,15.19,30.77,1420146000,209,0.62,0,1420070400,5.87,41.93,2015-01-01 00:00:00,55.7,2015-01-01 23:00:00,36.8,2015-01-01 00:00:00,55.7,2015-01-01 23:00:00,"1415-162","Kingston upon Hull","Hull",53.74611111,-0.3675,,,
2014-12-28,"Partly cloudy in the morning.","partly-cloudy-night",2014-12-28 08:20:20,2014-12-28 15:48:05,0.24,0,0,0,40.05,1419768000,32.36,1419829200,40.05,1419768000,27.49,1419825600,31.32,0.86,1029.93,2.5,7.99,1419800400,300,0.19,0,1419724800,5.97,31.96,2014-12-28 08:00:00,40.05,2014-12-28 12:00:00,28.19,2014-12-28 20:00:00,40.05,2014-12-28 12:00:00,"1415-163","Kingston upon Hull","Hull",53.74611111,-0.3675,,,
2014-12-20,"Partly cloudy in the morning.","partly-cloudy-night",2014-12-20 08:17:44,2014-12-20 15:43:01,0.94,0,0,0,47.02,1419080400,42.3,1419109200,41.47,1419084000,37.69,1419109200,37.82,0.77,1019.58,10.07,23.99,1419062400,267,0.28,0,1419033600,6.22,42.3,2014-12-20 21:00:00,47.02,2014-12-20 13:00:00,36.88,2014-12-20 01:00:00,41.47,2014-12-20 14:00:00,"1415-164","Kingston upon Hull","Hull",53.74611111,-0.3675,,,
2014-12-06,"Mostly cloudy starting in the afternoon.","partly-cloudy-night",2014-12-06 08:04:20,2014-12-06 15:43:39,0.51,0,0,0,40.9,1417892400,41.26,1417896000,36.66,1417878000,35.2,1417896000,32.15,0.83,1023.79,5.37,11.77,1417892400,232,0.21,0,1417824000,6.21,30.82,2014-12-06 08:00:00,42.98,2014-12-06 23:00:00,26.59,2014-12-06 06:00:00,37.07,2014-12-06 23:00:00,"1415-165","Kingston upon Hull","Hull",53.74611111,-0.3675,,,
2014-11-23,"Mostly cloudy until evening.","partly-cloudy-day",2014-11-23 07:44:12,2014-11-23 15:54:32,0.03,0.0022,0.0205,0.84,47.76,1416726000,37.14,1416808800,45.95,1416740400,33.62,1416808800,43.56,0.93,1016.43,4.05,9,1416726000,282,0.56,1,1416744000,5.46,38.96,2014-11-23 23:00:00,48.46,2014-11-23 04:00:00,35.8,2014-11-23 23:00:00,48.31,2014-11-23 02:00:00,"1415-166","Kingston upon Hull","Hull",53.74611111,-0.3675,2014-11-23 06:00:00,"rain",
2014-11-01,"Mostly cloudy starting in the evening.","partly-cloudy-night",2014-11-01 07:02:37,2014-11-01 16:29:55,0.3,0,0,0,60.46,1414850400,54.43,1414879200,60.46,1414850400,54.43,1414879200,50.73,0.78,1010.29,11.03,21,1414879200,203,0.36,1,1414836000,6.18,54.22,2014-11-01 19:00:00,60.46,2014-11-01 14:00:00,54.22,2014-11-01 19:00:00,60.46,2014-11-01 14:00:00,"1415-167","Kingston upon Hull","Hull",53.74611111,-0.3675,,,
2014-10-04,"Light rain in the afternoon.","rain",2014-10-04 07:09:48,2014-10-04 18:32:53,0.35,0.0026,0.0251,0.93,60.27,1412409600,41.02,1412488800,60.27,1412409600,40.73,1412478000,50.61,0.87,1011.4,4.78,19.08,1412402400,220,0.42,2,1412416800,5.81,45.63,2014-10-04 23:00:00,60.27,2014-10-04 09:00:00,43.2,2014-10-04 23:00:00,60.27,2014-10-04 09:00:00,"1415-168","Kingston upon Hull","Hull",53.74611111,-0.3675,2014-10-04 13:00:00,"rain",
2014-09-27,"Mostly cloudy starting in the afternoon.","partly-cloudy-day",2014-09-27 06:57:18,2014-09-27 18:50:05,0.1,0,0,0,65.26,1411830000,52.98,1411866000,65.26,1411830000,52.98,1411866000,48.58,0.79,1025.36,3.28,9.57,1411830000,219,0.34,3,1411815600,6.03,44.11,2014-09-27 06:00:00,65.26,2014-09-27 16:00:00,44.11,2014-09-27 06:00:00,65.26,2014-09-27 16:00:00,"1415-169","Kingston upon Hull","Hull",53.74611111,-0.3675,,,
2014-09-15,"Foggy overnight.","fog",2014-09-15 06:36:13,2014-09-15 19:19:56,0.73,0,0,0,65.75,1410793200,57.91,1410818400,65.75,1410793200,58.03,1410818400,58.33,0.93,1018.59,5.22,8.77,1410771600,45,0.72,3,1410778800,3.89,57.63,2014-09-15 00:00:00,65.75,2014-09-15 16:00:00,57.65,2014-09-15 00:00:00,65.75,2014-09-15 16:00:00,"1415-170","Kingston upon Hull","Hull",53.74611111,-0.3675,,,
2014-08-24,"Partly cloudy starting in the afternoon.","partly-cloudy-day",2014-08-24 05:57:37,2014-08-24 20:13:03,0.96,0,0,0,63.49,1408896000,52.64,1408946400,63.49,1408896000,52.64,1408946400,45.71,0.74,1016.46,1.85,9.06,1408881600,258,0.3,5,1408881600,6.21,45.36,2014-08-24 06:00:00,63.49,2014-08-24 17:00:00,44.73,2014-08-24 05:00:00,63.49,2014-08-24 17:00:00,"1415-171","Kingston upon Hull","Hull",53.74611111,-0.3675,,,
2015-05-17,"Mostly cloudy throughout the day.","partly-cloudy-day",2015-05-17 05:22:03,2015-05-17 21:05:03,0.98,0,0,0,54.72,1431871200,49.5,1431928800,54.72,1431871200,45.37,1431914400,43.68,0.75,1026.03,7.29,16.55,1431871200,256,0.77,5,1431860400,6.15,46.85,2015-05-17 05:00:00,54.72,2015-05-17 15:00:00,44.45,2015-05-17 06:00:00,54.72,2015-05-17 15:00:00,"1415-172","Swansea","Swansea",51.64277778,-3.93472222,,,
2015-05-02,"Mostly cloudy throughout the day.","partly-cloudy-day",2015-05-02 05:46:47,2015-05-02 20:41:08,0.44,0,0,0,52.23,1430586000,50.49,1430611200,52.23,1430586000,50.49,1430611200,44.42,0.86,1005.94,9.17,24.7,1430560800,97,0.79,5,1430564400,5.63,44.26,2015-05-02 06:00:00,52.23,2015-05-02 18:00:00,37.61,2015-05-02 07:00:00,52.23,2015-05-02 18:00:00,"1415-173","Swansea","Swansea",51.64277778,-3.93472222,,,
2015-04-11,"Light rain in the morning.","rain",2015-04-11 06:29:56,2015-04-11 20:05:50,0.73,0.0037,0.0523,0.87,51.46,1428764400,45.52,1428814800,51.46,1428764400,40.54,1428804000,39.9,0.73,1018.83,9.46,22.09,1428746400,253,0.36,5,1428750000,5.95,42.76,2015-04-11 08:00:00,51.52,2015-04-11 00:00:00,35.93,2015-04-11 07:00:00,51.52,2015-04-11 00:00:00,"1415-174","Swansea","Swansea",51.64277778,-3.93472222,2015-04-11 06:00:00,"rain",
2015-04-04,"Mostly cloudy throughout the day.","partly-cloudy-day",2015-04-04 06:45:38,2015-04-04 19:54:06,0.5,0,0,0,57.9,1428159600,40.06,1428202800,57.9,1428159600,40.06,1428202800,41.57,0.73,1024.2,3.06,17.14,1428116400,3,0.67,4,1428148800,6.22,45.68,2015-04-04 01:00:00,57.9,2015-04-04 16:00:00,41.15,2015-04-04 01:00:00,57.9,2015-04-04 16:00:00,"1415-175","Swansea","Swansea",51.64277778,-3.93472222,,,
2015-03-16,"Mostly cloudy throughout the day.","partly-cloudy-day",2015-03-16 06:29:16,2015-03-16 18:22:14,0.85,0,0,0,46.77,1426510800,39.84,1426568400,43.53,1426510800,36.23,1426568400,37.84,0.83,1023.5,5.75,13,1426514400,69,0.82,3,1426507200,5.52,40.93,2015-03-16 20:00:00,46.77,2015-03-16 13:00:00,36.32,2015-03-16 05:00:00,43.53,2015-03-16 13:00:00,"1415-176","Swansea","Swansea",51.64277778,-3.93472222,,,
2015-02-21,"Partly cloudy until afternoon.","partly-cloudy-day",2015-02-21 07:19:47,2015-02-21 17:41:52,0.09,0,0,0,44.71,1424534400,30.14,1424577600,39.26,1424534400,29.29,1424559600,34.03,0.82,1004.69,7.92,17.72,1424520000,292,0.33,2,1424520000,6.22,34.22,2015-02-21 23:00:00,44.71,2015-02-21 16:00:00,29.28,2015-02-21 07:00:00,39.26,2015-02-21 16:00:00,"1415-177","Swansea","Swansea",51.64277778,-3.93472222,,,
2015-02-07,"Partly cloudy until afternoon.","partly-cloudy-day",2015-02-07 07:46:16,2015-02-07 17:16:05,0.61,0,0,0,44,1423321200,30.45,1423357200,43.72,1423324800,26.55,1423378800,31.69,0.8,1038.15,5.8,12.35,1423278000,41,0.18,1,1423303200,5.72,33.88,2015-02-07 05:00:00,44,2015-02-07 15:00:00,26.49,2015-02-07 02:00:00,43.72,2015-02-07 16:00:00,"1415-178","Swansea","Swansea",51.64277778,-3.93472222,,,
2015-01-17,"Mostly cloudy throughout the day.","partly-cloudy-day",2015-01-17 08:14:45,2015-01-17 16:38:56,0.89,0.0014,0.0111,0.55,44.87,1421499600,33.02,1421560800,44.24,1421496000,28.19,1421560800,35.8,0.83,1011.93,8.05,19.99,1421467200,251,0.47,1,1421492400,6.06,34.12,2015-01-17 00:00:00,44.87,2015-01-17 13:00:00,30.52,2015-01-17 08:00:00,44.24,2015-01-17 12:00:00,"1415-179","Swansea","Swansea",51.64277778,-3.93472222,2015-01-17 05:00:00,"rain",
2015-01-10,"Windy in the morning and partly cloudy throughout the day.","wind",2015-01-10 08:20:07,2015-01-10 16:28:24,0.66,0.0019,0.017,0.65,52.85,1420873200,40.93,1420923600,52.85,1420873200,33.1,1420945200,42.18,0.83,1017.19,20.96,39.95,1420873200,265,0.64,1,1420891200,4.91,40.93,2015-01-10 21:00:00,52.85,2015-01-10 06:00:00,34.22,2015-01-10 23:00:00,52.85,2015-01-10 06:00:00,"1415-180","Swansea","Swansea",51.64277778,-3.93472222,2015-01-10 09:00:00,"rain",
2014-12-26,"Mostly cloudy throughout the day.","partly-cloudy-day",2014-12-26 08:22:54,2014-12-26 16:12:10,0.16,0.0043,0.0312,0.89,50.14,1419613200,39.87,1419663600,50.14,1419613200,33.93,1419656400,39.63,0.91,1022.02,3.81,27.99,1419634800,241,0.65,0,1419552000,5.6,34.19,2014-12-26 03:00:00,50.14,2014-12-26 17:00:00,33.73,2014-12-26 07:00:00,50.14,2014-12-26 17:00:00,"1415-181","Swansea","Swansea",51.64277778,-3.93472222,2014-12-26 15:00:00,"rain",
2014-12-14,"Mostly cloudy throughout the day.","partly-cloudy-day",2014-12-14 08:16:14,2014-12-14 16:07:23,0.75,0.0027,0.0231,0.67,49.9,1418569200,42.8,1418619600,44.78,1418569200,37.54,1418616000,44.17,0.87,1010,15.17,26.73,1418558400,240,0.71,0,1418515200,5.71,44.33,2014-12-14 00:00:00,49.9,2014-12-14 15:00:00,37.91,2014-12-14 02:00:00,44.78,2014-12-14 15:00:00,"1415-182","Swansea","Swansea",51.64277778,-3.93472222,2014-12-14 01:00:00,"rain",
2014-12-02,"Partly cloudy until afternoon.","partly-cloudy-day",2014-12-02 08:02:39,2014-12-02 16:10:41,0.36,2e-04,0.0037,0.55,47.42,1417528800,35.28,1417593600,42.06,1417514400,29.35,1417582800,36.7,0.74,1023.01,8.75,25.06,1417496400,353,0.34,1,1417521600,6.42,37.08,2014-12-02 23:00:00,47.99,2014-12-02 02:00:00,32.33,2014-12-02 23:00:00,44.7,2014-12-02 00:00:00,"1415-183","Swansea","Swansea",51.64277778,-3.93472222,2014-12-02 01:00:00,"rain",
2014-11-29,"Mostly cloudy in the morning.","partly-cloudy-night",2014-11-29 07:58:25,2014-11-29 16:12:43,0.25,0,0,0,54.16,1417266000,46.94,1417334400,54.16,1417266000,44.39,1417334400,48.26,0.91,1009.47,5.19,9.62,1417226400,70,0.56,1,1417258800,4.47,47.49,2014-11-29 20:00:00,54.16,2014-11-29 13:00:00,45.75,2014-11-29 07:00:00,54.16,2014-11-29 13:00:00,"1415-184","Swansea","Swansea",51.64277778,-3.93472222,,,
2014-11-09,"Mostly cloudy throughout the day.","partly-cloudy-day",2014-11-09 07:25:13,2014-11-09 16:36:34,0.59,0.002,0.0188,0.14,55.31,1415534400,46.17,1415592000,55.31,1415534400,46.04,1415584800,45.7,0.85,1001.84,2.65,8.99,1415538000,228,0.54,1,1415527200,5.64,46.75,2014-11-09 09:00:00,55.31,2014-11-09 12:00:00,44.59,2014-11-09 07:00:00,55.31,2014-11-09 12:00:00,"1415-185","Swansea","Swansea",51.64277778,-3.93472222,2014-11-09 23:00:00,"rain",
2014-10-25,"Mostly cloudy throughout the day.","partly-cloudy-day",2014-10-25 07:58:25,2014-10-25 18:03:30,0.05,0,0,0,57.49,1414238400,55.59,1414263600,57.49,1414238400,55.59,1414263600,49.68,0.82,1017.59,10.7,18.98,1414267200,248,0.67,2,1414238400,6.1,50.99,2014-10-25 03:00:00,57.49,2014-10-25 13:00:00,50.99,2014-10-25 03:00:00,57.49,2014-10-25 13:00:00,"1415-186","Swansea","Swansea",51.64277778,-3.93472222,,,
2014-10-04,"Mostly cloudy in the morning.","partly-cloudy-night",2014-10-04 07:22:34,2014-10-04 18:48:39,0.35,0.0033,0.028,0.2,58.89,1412427600,43.67,1412488800,58.89,1412427600,42.27,1412488800,48.26,0.77,1014.61,4.15,34.64,1412391600,273,0.4,3,1412424000,5.95,45.06,2014-10-04 23:00:00,63.37,2014-10-04 02:00:00,45.06,2014-10-04 23:00:00,63.37,2014-10-04 02:00:00,"1415-187","Swansea","Swansea",51.64277778,-3.93472222,2014-10-04 05:00:00,"rain",
2014-09-20,"Mostly cloudy throughout the day.","partly-cloudy-day",2014-09-20 06:59:55,2014-09-20 19:21:05,0.88,0,0,0,68.67,1411214400,53.87,1411282800,68.67,1411214400,53.87,1411282800,58.73,0.85,1017.09,3.08,12.01,1411214400,5,0.66,3,1411210800,5.26,60.78,2014-09-20 23:00:00,68.67,2014-09-20 13:00:00,60.78,2014-09-20 23:00:00,68.67,2014-09-20 13:00:00,"1415-188","Swansea","Swansea",51.64277778,-3.93472222,,,
2014-08-30,"Mostly cloudy throughout the day.","partly-cloudy-day",2014-08-30 06:26:27,2014-08-30 20:09:18,0.15,6e-04,0.0084,0.55,64.44,1409407200,50.99,1409464800,64.44,1409407200,50.99,1409464800,55.01,0.82,1016.46,10.14,23.07,1409353200,267,0.62,4,1409396400,6.05,56.7,2014-08-30 06:00:00,64.44,2014-08-30 15:00:00,56.7,2014-08-30 06:00:00,64.44,2014-08-30 15:00:00,"1415-189","Swansea","Swansea",51.64277778,-3.93472222,2014-08-30 00:00:00,"rain",
2014-08-23,"Partly cloudy until evening.","partly-cloudy-day",2014-08-23 06:15:13,2014-08-23 20:24:30,0.93,0,0,0,62.08,1408798800,45.15,1408852800,62.08,1408798800,45.15,1408852800,45.35,0.73,1017.48,5.33,14.93,1408791600,306,0.24,4,1408788000,6.22,45.23,2014-08-23 05:00:00,62.08,2014-08-23 14:00:00,43.29,2014-08-23 05:00:00,62.08,2014-08-23 14:00:00,"1415-190","Swansea","Swansea",51.64277778,-3.93472222,,,
2015-05-16,"Mostly cloudy until afternoon.","partly-cloudy-day",2015-05-16 05:09:14,2015-05-16 20:48:11,0.94,0,0,0,65.58,1431788400,43.41,1431835200,65.58,1431788400,42.51,1431831600,45.69,0.65,1023.74,4.03,12.69,1431777600,281,0.4,7,1431781200,6.22,51.8,2015-05-16 23:00:00,65.58,2015-05-16 16:00:00,51.8,2015-05-16 23:00:00,65.58,2015-05-16 16:00:00,"1415-191","London","QPR",51.50916667,-0.23222222,,,
2015-04-25,"Mostly cloudy throughout the day.","partly-cloudy-day",2015-04-25 05:45:51,2015-04-25 20:14:15,0.23,0.002,0.0085,0.52,64.08,1429974000,46.19,1430031600,64.08,1429974000,45.27,1430028000,49.74,0.8,1005.78,4.9,11.72,1429963200,226,0.68,5,1429963200,6.03,52.02,2015-04-25 06:00:00,64.08,2015-04-25 16:00:00,52.02,2015-04-25 06:00:00,64.08,2015-04-25 16:00:00,"1415-192","London","QPR",51.50916667,-0.23222222,2015-04-25 22:00:00,"rain",
2015-04-12,"Mostly cloudy starting in the afternoon.","partly-cloudy-day",2015-04-12 06:13:09,2015-04-12 19:52:29,0.77,0,0,0,63.7,1428847200,45.54,1428901200,63.7,1428847200,45.54,1428901200,39.08,0.66,1025.89,4.73,19.45,1428847200,230,0.37,5,1428840000,6.21,38,2015-04-12 05:00:00,63.7,2015-04-12 15:00:00,38,2015-04-12 05:00:00,63.7,2015-04-12 15:00:00,"1415-193","London","QPR",51.50916667,-0.23222222,,,
2015-03-22,"Mostly cloudy throughout the day.","partly-cloudy-day",2015-03-22 06:00:39,2015-03-22 18:17:33,0.08,0,0,0,48.13,1427036400,33.28,1427076000,47.2,1427036400,33.28,1427076000,32.84,0.69,1026.05,2.6,8.92,1427014800,57,0.62,3,1427022000,6.22,36.2,2015-03-22 23:00:00,48.13,2015-03-22 15:00:00,36.2,2015-03-22 23:00:00,47.2,2015-03-22 15:00:00,"1415-194","London","QPR",51.50916667,-0.23222222,,,
2015-03-07,"Mostly cloudy until afternoon.","partly-cloudy-day",2015-03-07 06:34:46,2015-03-07 17:52:04,0.55,0,0,0,60.37,1425740400,44.61,1425780000,60.37,1425740400,42.34,1425790800,40.48,0.71,1025.1,4.97,14.11,1425722400,215,0.27,2,1425722400,6.22,43.91,2015-03-07 00:00:00,60.37,2015-03-07 15:00:00,42.02,2015-03-07 01:00:00,60.37,2015-03-07 15:00:00,"1415-195","London","QPR",51.50916667,-0.23222222,,,
2015-03-04,"Partly cloudy until afternoon.","partly-cloudy-day",2015-03-04 06:41:24,2015-03-04 17:46:51,0.46,0,0,0,50.31,1425481200,32.03,1425531600,50.31,1425481200,32.03,1425531600,32.53,0.69,1029.51,4.01,13.57,1425474000,288,0.2,2,1425463200,6.22,36.19,2015-03-04 06:00:00,50.31,2015-03-04 15:00:00,31.77,2015-03-04 07:00:00,50.31,2015-03-04 15:00:00,"1415-196","London","QPR",51.50916667,-0.23222222,,,
2015-02-07,"Mostly cloudy throughout the day.","partly-cloudy-day",2015-02-07 07:31:04,2015-02-07 17:01:39,0.61,0,0,0,41.87,1423317600,37.32,1423382400,39.86,1423306800,37.32,1423382400,33.93,0.86,1036.18,3.02,10.59,1423328400,20,0.57,1,1423303200,6.12,32.64,2015-02-07 05:00:00,41.87,2015-02-07 14:00:00,29.93,2015-02-07 00:00:00,40.36,2015-02-07 21:00:00,"1415-197","London","QPR",51.50916667,-0.23222222,,,
2015-01-17,"Partly cloudy throughout the day.","partly-cloudy-night",2015-01-17 07:59:22,2015-01-17 16:24:42,0.89,1e-04,0.0012,0.19,43.25,1421503200,37.5,1421560800,41.13,1421506800,37.5,1421560800,31.52,0.83,1012.67,2.08,8.78,1421503200,223,0.28,1,1421492400,6.2,30.15,2015-01-17 05:00:00,43.25,2015-01-17 14:00:00,30.15,2015-01-17 05:00:00,41.13,2015-01-17 15:00:00,"1415-198","London","QPR",51.50916667,-0.23222222,2015-01-17 12:00:00,"rain",
2015-01-01,"Mostly cloudy throughout the day.","partly-cloudy-day",2015-01-01 08:07:48,2015-01-01 16:03:17,0.38,3e-04,0.0074,0.64,50.98,1420138800,47.94,1420185600,50.98,1420138800,45.27,1420185600,44.3,0.88,1027.53,6.37,19.84,1420135200,212,0.86,1,1420113600,5.33,41.03,2015-01-01 00:00:00,53.33,2015-01-01 23:00:00,38.28,2015-01-01 00:00:00,53.33,2015-01-01 23:00:00,"1415-199","London","QPR",51.50916667,-0.23222222,2015-01-01 23:00:00,"rain",
2014-12-28,"Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-night",2014-12-28 08:07:46,2014-12-28 15:59:35,0.24,0,0,0,42.27,1419771600,29.08,1419811200,41.14,1419778800,29.08,1419811200,29.7,0.79,1029.38,2.5,8.63,1419739200,18,0.18,1,1419768000,6.18,30.12,2014-12-28 23:00:00,42.27,2014-12-28 13:00:00,30.12,2014-12-28 23:00:00,41.14,2014-12-28 15:00:00,"1415-200","London","QPR",51.50916667,-0.23222222,,,
2014-12-20,"Mostly cloudy until evening.","partly-cloudy-day",2014-12-20 08:05:01,2014-12-20 15:54:38,0.94,0,0,0,49.19,1419080400,40.49,1419120000,46.2,1419080400,39.71,1419127200,37.86,0.78,1026.71,4.53,14.68,1419084000,264,0.4,0,1419033600,6.22,40.94,2014-12-20 02:00:00,49.19,2014-12-20 13:00:00,38.62,2014-12-20 02:00:00,46.2,2014-12-20 13:00:00,"1415-201","London","QPR",51.50916667,-0.23222222,,,
2014-12-06,"Mostly cloudy overnight.","partly-cloudy-night",2014-12-06 07:52:22,2014-12-06 15:54:32,0.51,1e-04,0.0011,0.19,42.35,1417874400,35.19,1417896000,42.35,1417874400,35.19,1417896000,31.86,0.85,1027.29,0.98,3.95,1417906800,281,0.13,1,1417863600,6.21,31.12,2014-12-06 08:00:00,42.35,2014-12-06 14:00:00,31.12,2014-12-06 08:00:00,42.35,2014-12-06 14:00:00,"1415-202","London","QPR",51.50916667,-0.23222222,2014-12-06 12:00:00,"rain",
2014-11-29,"Foggy starting in the evening.","fog",2014-11-29 07:43:00,2014-11-29 15:58:30,0.25,1e-04,0.0012,0.26,56.1,1417269600,42.04,1417312800,56.1,1417269600,42.04,1417312800,47.12,0.88,1010.12,1.71,7.45,1417226400,94,0.32,1,1417258800,4.68,44,2014-11-29 23:00:00,56.1,2014-11-29 14:00:00,44,2014-11-29 23:00:00,56.1,2014-11-29 14:00:00,"1415-203","London","QPR",51.50916667,-0.23222222,2014-11-29 00:00:00,"rain",
2014-11-08,"Light rain in the evening.","rain",2014-11-08 07:08:13,2014-11-08 16:23:46,0.56,0.0072,0.0482,0.75,57,1415451600,46.1,1415520000,57,1415451600,46.1,1415520000,47.22,0.86,1000.67,3.88,18.54,1415451600,188,0.48,1,1415440800,5.97,45.59,2014-11-08 05:00:00,57,2014-11-08 13:00:00,45.56,2014-11-08 07:00:00,57,2014-11-08 13:00:00,"1415-204","London","QPR",51.50916667,-0.23222222,2014-11-08 19:00:00,"rain",
2014-10-27,"Mostly cloudy in the morning.","partly-cloudy-night",2014-10-27 06:46:55,2014-10-27 16:45:01,0.12,0,0,0,65.14,1414418400,53.41,1414476000,65.14,1414418400,53.41,1414476000,53.15,0.82,1019.68,3.34,13.93,1414414800,195,0.41,2,1414411200,6.16,54.22,2014-10-27 23:00:00,65.14,2014-10-27 14:00:00,54.22,2014-10-27 23:00:00,65.14,2014-10-27 14:00:00,"1415-205","London","QPR",51.50916667,-0.23222222,,,
2014-10-19,"Partly cloudy throughout the day.","partly-cloudy-day",2014-10-19 07:32:52,2014-10-19 18:01:08,0.86,0.0022,0.0241,0.65,66.31,1413723600,54.51,1413788400,66.31,1413723600,54.51,1413788400,56.77,0.83,1013.03,5.27,16.18,1413723600,230,0.5,2,1413716400,6.19,57.6,2014-10-19 23:00:00,66.31,2014-10-19 14:00:00,57.6,2014-10-19 23:00:00,66.31,2014-10-19 14:00:00,"1415-206","London","QPR",51.50916667,-0.23222222,2014-10-19 07:00:00,"rain",
2014-09-20,"Foggy in the morning.","fog",2014-09-20 06:45:09,2014-09-20 19:06:14,0.88,5e-04,0.0051,0.29,66.4,1411218000,54.83,1411282800,66.69,1411218000,54.83,1411282800,60.03,0.9,1015.85,1.6,6.97,1411228800,15,0.79,3,1411210800,3.35,60.28,2014-09-20 23:00:00,66.4,2014-09-20 14:00:00,60.28,2014-09-20 23:00:00,66.69,2014-09-20 14:00:00,"1415-207","London","QPR",51.50916667,-0.23222222,2014-09-20 08:00:00,"rain",
